title,url,date
Ambipar Completes R$717 Million Follow-On Offering of Common Shares,www.stblaw.com/files/Ambipar Completes R$717 Million Follow-On Offering of Common Shares.html,2023-11-06
Rubicon Technology Partners Raises $1.7 Billion Private Equity Fund,www.stblaw.com/files/Rubicon Technology Partners Raises $1.7 Billion Private Equity Fund.html,2023-11-06
Simpson Thacher Named “Tech Industry Advisory Team of the Year” by The Recorder,www.stblaw.com/files/Simpson Thacher Named “Tech Industry Advisory Team of the Year” by The Recorder.html,2023-11-06
Jonathan Youngwood and Sara Razi Named Litigation “Trailblazers” by National Law Journal,www.stblaw.com/files/Jonathan Youngwood and Sara Razi Named Litigation “Trailblazers” by National Law Journal.html,2023-11-06
Michigan Electric Transmission Company Completes $90 Million Senior Secured Notes Offering,www.stblaw.com/files/Michigan Electric Transmission Company Completes $90 Million Senior Secured Notes Offering.html,2023-11-02
Simpson Thacher Bolsters Energy and Infrastructure Practice,www.stblaw.com/files/Simpson Thacher Bolsters Energy and Infrastructure Practice.html,2023-11-02
MediaRadar Acquires Kantar Group’s Vivvix,www.stblaw.com/files/MediaRadar Acquires Kantar Group’s Vivvix.html,2023-11-02
Steven Grigoriou Quoted in With Intelligence on Benefits of BDC Structures,www.stblaw.com/files/Steven Grigoriou Quoted in With Intelligence on Benefits of BDC Structures.html,2023-11-01
Vantage Completes $1.4 Billion Secured Data Center Revenue Notes Issuance,www.stblaw.com/files/Vantage Completes $1.4 Billion Secured Data Center Revenue Notes Issuance.html,2023-11-01
Simpson Thacher Secures Settlement on Behalf of Female Student-Athletes in Title IX Class Action Lawsuit,www.stblaw.com/files/Simpson Thacher Secures Settlement on Behalf of Female Student-Athletes in Title IX Class Action Lawsuit.html,2023-11-01
Mitsubishi UFJ Financial Group Completes Registered Offering of $750 Million of Fixed Rate Resetting Perpetual Subordinated Debt Securities,www.stblaw.com/files/Mitsubishi UFJ Financial Group Completes Registered Offering of $750 Million of Fixed Rate Resetting Perpetual Subordinated Debt Securities.html,2023-11-01
American Industrial Partners Raises $5 Billion Fund,www.stblaw.com/files/American Industrial Partners Raises $5 Billion Fund.html,2023-10-31
Simpson Thacher Recognized as a Leading Law Firm by Chambers Brazil 2024,www.stblaw.com/files/Simpson Thacher Recognized as a Leading Law Firm by Chambers Brazil 2024.html,2023-10-31
Shinhan Bank Completes US$500 Million Floating Rate Notes Offering,www.stblaw.com/files/Shinhan Bank Completes US$500 Million Floating Rate Notes Offering.html,2023-10-31
Korea Investment & Securities Forms Strategic Partnership with The Carlyle Group,www.stblaw.com/files/Korea Investment & Securities Forms Strategic Partnership with The Carlyle Group.html,2023-10-31
Marni Lerner Profiled in Law360 as 2023 Private Equity “MVP”,www.stblaw.com/files/Marni Lerner Profiled in Law360 as 2023 Private Equity “MVP”.html,2023-10-31
KOKUSAI ELECTRIC CORPORATION Completes ¥108.3 Billion Initial Public Offering,www.stblaw.com/files/KOKUSAI ELECTRIC CORPORATION Completes ¥108.3 Billion Initial Public Offering.html,2023-10-30
Abingworth Raises $356 Million for Clinical Co-Development Co-Investment Fund,www.stblaw.com/files/Abingworth Raises $356 Million for Clinical Co-Development Co-Investment Fund.html,2023-10-30
Preston Miller Profiled by National Law Journal as a 2023 “DC Rising Star”,www.stblaw.com/files/Preston Miller Profiled by National Law Journal as a 2023 “DC Rising Star”.html,2023-10-30
Clariant Agrees to Acquire Lucas Meyer Cosmetics,www.stblaw.com/files/Clariant Agrees to Acquire Lucas Meyer Cosmetics.html,2023-10-30
Leanne Welds Quoted in Law360 on Memorable Pro Bono Work,www.stblaw.com/files/Leanne Welds Quoted in Law360 on Memorable Pro Bono Work.html,2023-10-27
Blackstone Real Estate Acquires a Portfolio of Swedish Logistics From Corem Property Group AB,www.stblaw.com/files/Blackstone Real Estate Acquires a Portfolio of Swedish Logistics From Corem Property Group AB.html,2023-10-26
Maura Whelan Speaks at 15th Art Law Institute: New Insights in Art Law,www.stblaw.com/files/Maura Whelan Speaks at 15th Art Law Institute: New Insights in Art Law.html,2023-10-26
Simpson Thacher Again Receives Top Band Rankings in Chambers UK 2024,www.stblaw.com/files/Simpson Thacher Again Receives Top Band Rankings in Chambers UK 2024.html,2023-10-26
Simpson Thacher Receives Two “Above & Beyond” Awards for Pro Bono Representation of Survivors of Labor Trafficking and Gender-Based Violence,www.stblaw.com/files/Simpson Thacher Receives Two “Above & Beyond” Awards for Pro Bono Representation of Survivors of Labor Trafficking and Gender-Based Violence.html,2023-10-26
Christopher Vallance Named 2023 “Private Equity Rising Star” by Law.com International,www.stblaw.com/files/Christopher Vallance Named 2023 “Private Equity Rising Star” by Law.com International.html,2023-10-26
Simpson Thacher Recognized as a Leading Law Firm by The Legal 500 Latin America 2024,www.stblaw.com/files/Simpson Thacher Recognized as a Leading Law Firm by The Legal 500 Latin America 2024.html,2023-10-26
Simpson Thacher Represents Lenders and Administrative Agent in US$320 Million Sustainability-Linked Revolving Credit Facility for Nexa Resources,www.stblaw.com/files/Simpson Thacher Represents Lenders and Administrative Agent in US$320 Million Sustainability-Linked Revolving Credit Facility for Nexa Resources.html,2023-10-25
Vanessa Burrows to Speak at AHLA’s Fundamentals of Health Law Program and Serve as a Leader on Planning Committee,www.stblaw.com/files/Vanessa Burrows to Speak at AHLA’s Fundamentals of Health Law Program and Serve as a Leader on Planning Committee.html,2023-10-24
Turnarounds & Workouts Again Names Simpson Thacher Among Top European Restructuring Practices of U.S. Law Firms,www.stblaw.com/files/Turnarounds & Workouts Again Names Simpson Thacher Among Top European Restructuring Practices of U.S. Law Firms.html,2023-10-24
Martin Bell to Speak at New York City Bar Association’s Compliance Institute 2023,www.stblaw.com/files/Martin Bell to Speak at New York City Bar Association’s Compliance Institute 2023.html,2023-10-23
Stonepeak to Acquire Textainer in $7.4 Billion Transaction,www.stblaw.com/files/Stonepeak to Acquire Textainer in $7.4 Billion Transaction.html,2023-10-23
Leah Malone Quoted in InvestmentNews on SEC Exam Priorities and ESG,www.stblaw.com/files/Leah Malone Quoted in InvestmentNews on SEC Exam Priorities and ESG.html,2023-10-20
Petra Funds Group Announces Strategic Investment From Charlesbank Capital Partners,www.stblaw.com/files/Petra Funds Group Announces Strategic Investment From Charlesbank Capital Partners.html,2023-10-19
Leah Malone Speaks on Panel at Columbia Law School on Evolving ESG Landscape in the Private Sector,www.stblaw.com/files/Leah Malone Speaks on Panel at Columbia Law School on Evolving ESG Landscape in the Private Sector.html,2023-10-19
Toby Smyth to Speak at 2023 Reorg London Credit Seminar,www.stblaw.com/files/Toby Smyth to Speak at 2023 Reorg London Credit Seminar.html,2023-10-19
Simpson Thacher Wins Motion to Dismiss Derivative Stockholder Suit Against Dollar General Directors and Officers,www.stblaw.com/files/Simpson Thacher Wins Motion to Dismiss Derivative Stockholder Suit Against Dollar General Directors and Officers.html,2023-10-19
NSSK Raises ¥105 Billion for the NSSK III Series Funds,www.stblaw.com/files/NSSK Raises ¥105 Billion for the NSSK III Series Funds.html,2023-10-19
Preston Miller and Rick Jamgochian to Speak at Antitrust Clearance & Merger Enforcement Conference,www.stblaw.com/files/Preston Miller and Rick Jamgochian to Speak at Antitrust Clearance & Merger Enforcement Conference.html,2023-10-18
Building Materials Europe to Amend and Extend Credit Facilities,www.stblaw.com/files/Building Materials Europe to Amend and Extend Credit Facilities.html,2023-10-17
Expro Amends and Extends Debt Facilities,www.stblaw.com/files/Expro Amends and Extends Debt Facilities.html,2023-10-17
Simpson Thacher Represents Funds Advised by Affiliates of Franklin Templeton in Fund Merger,www.stblaw.com/files/Simpson Thacher Represents Funds Advised by Affiliates of Franklin Templeton in Fund Merger.html,2023-10-17
Jonathan Karen Profiled in Law360 as 2023 Fund Formation “MVP”,www.stblaw.com/files/Jonathan Karen Profiled in Law360 as 2023 Fund Formation “MVP”.html,2023-10-16
Simpson Thacher Recognized as Leading Law Firm by The Legal 500 United Kingdom 2024,www.stblaw.com/files/Simpson Thacher Recognized as Leading Law Firm by The Legal 500 United Kingdom 2024.html,2023-10-16
Microsoft Closes $75 Billion Acquisition of Activision Blizzard,www.stblaw.com/files/Microsoft Closes $75 Billion Acquisition of Activision Blizzard.html,2023-10-13
Party City Completes Chapter 11 Reorganization and Exit ABL,www.stblaw.com/files/Party City Completes Chapter 11 Reorganization and Exit ABL.html,2023-10-13
Simpson Thacher Represents JPMorgan in Venator Materials PLC’s Chapter 11 Reorganization,www.stblaw.com/files/Simpson Thacher Represents JPMorgan in Venator Materials PLC’s Chapter 11 Reorganization.html,2023-10-13
Todd Crider Co-Chairs Latin Lawyer Live: Private Equity Conference,www.stblaw.com/files/Todd Crider Co-Chairs Latin Lawyer Live: Private Equity Conference.html,2023-10-13
Nathan Briggs Speaks on Artificial Intelligence in Asset Management at the IDC’s 2023 Fund Directors Conference,www.stblaw.com/files/Nathan Briggs Speaks on Artificial Intelligence in Asset Management at the IDC’s 2023 Fund Directors Conference.html,2023-10-13
TPG Rise Climate to Acquire AmSpec,www.stblaw.com/files/TPG Rise Climate to Acquire AmSpec.html,2023-10-13
David Blass Speaks on Recent SEC Rulemakings at the 2023 LSTA Annual Conference,www.stblaw.com/files/David Blass Speaks on Recent SEC Rulemakings at the 2023 LSTA Annual Conference.html,2023-10-12
Lynn Neuner Recognized as a “Top 100 Trial Lawyer” by Euromoney’s Benchmark Litigation 2024,www.stblaw.com/files/Lynn Neuner Recognized as a “Top 100 Trial Lawyer” by Euromoney’s Benchmark Litigation 2024.html,2023-10-12
Olga Gutman Quoted in Hedge Fund Law Report on SEC Private Fund Rules Compliance Challenges,www.stblaw.com/files/Olga Gutman Quoted in Hedge Fund Law Report on SEC Private Fund Rules Compliance Challenges.html,2023-10-12
Sara Razi Profiled in Law360 as 2023 Competition “MVP”,www.stblaw.com/files/Sara Razi Profiled in Law360 as 2023 Competition “MVP”.html,2023-10-12
Euromoney’s Benchmark Litigation 2024 Recognizes Simpson Thacher’s Litigation Department as Tier 1 Across Five Practice Areas,www.stblaw.com/files/Euromoney’s Benchmark Litigation 2024 Recognizes Simpson Thacher’s Litigation Department as Tier 1 Across Five Practice Areas.html,2023-10-12
Sixth Street-Led Consortium to Acquire GreenSky from Goldman Sachs,www.stblaw.com/files/Sixth Street-Led Consortium to Acquire GreenSky from Goldman Sachs.html,2023-10-12
Kimmeridge Expands Integrated Gas Platform in South Texas,www.stblaw.com/files/Kimmeridge Expands Integrated Gas Platform in South Texas.html,2023-10-12
John Terzaken Quoted in GCR on DOJ’s New Safe Harbor Policy,www.stblaw.com/files/John Terzaken Quoted in GCR on DOJ’s New Safe Harbor Policy.html,2023-10-10
Apax Funds Acquire Bazooka Candy Brands,www.stblaw.com/files/Apax Funds Acquire Bazooka Candy Brands.html,2023-10-10
George Gerstein Quoted in Pensions & Investments on Department of Labor’s ESG Rule,www.stblaw.com/files/George Gerstein Quoted in Pensions & Investments on Department of Labor’s ESG Rule.html,2023-10-10
Ravi Purushotham Profiled in Law360 as 2023 Banking “MVP”,www.stblaw.com/files/Ravi Purushotham Profiled in Law360 as 2023 Banking “MVP”.html,2023-10-10
Hovnanian Enterprises Completes Refinancing Transaction,www.stblaw.com/files/Hovnanian Enterprises Completes Refinancing Transaction.html,2023-10-09
GFL Environmental Completes Refinancing of Its Senior Secured Term Loan B,www.stblaw.com/files/GFL Environmental Completes Refinancing of Its Senior Secured Term Loan B.html,2023-10-09
NYLJ Profiles Simpson Thacher as 2023 “Insurance Litigation Department of the Year”,www.stblaw.com/files/NYLJ Profiles Simpson Thacher as 2023 “Insurance Litigation Department of the Year”.html,2023-10-06
BRF Completes US$200 Million Capped Cash Senior Notes Tender Offers and Make-Whole Redemption Process,www.stblaw.com/files/BRF Completes US$200 Million Capped Cash Senior Notes Tender Offers and Make-Whole Redemption Process.html,2023-10-06
Ashley Belton Gold Speaks on “Advanced Issues in Subscription Facilities and Secondaries” for PLI Fund Finance Program,www.stblaw.com/files/Ashley Belton Gold Speaks on “Advanced Issues in Subscription Facilities and Secondaries” for PLI Fund Finance Program.html,2023-10-05
Antonio Bavasso Quoted in CEPA on Post-Brexit U.K. Antitrust Environment,www.stblaw.com/files/Antonio Bavasso Quoted in CEPA on Post-Brexit U.K. Antitrust Environment.html,2023-10-05
Formula One Group Reprices $1.7 Billion Term Loan B,www.stblaw.com/files/Formula One Group Reprices $1.7 Billion Term Loan B.html,2023-10-05
Oceaneering Completes $200 Million High Yield Offering and Related Tender Offer,www.stblaw.com/files/Oceaneering Completes $200 Million High Yield Offering and Related Tender Offer.html,2023-10-05
Mercuria Raises ¥43.85 Billion for the Mercuria II Series Funds,www.stblaw.com/files/Mercuria Raises ¥43.85 Billion for the Mercuria II Series Funds.html,2023-10-04
JFE Holdings Completes ¥119.5 Billion Equity Offering,www.stblaw.com/files/JFE Holdings Completes ¥119.5 Billion Equity Offering.html,2023-10-04
Blackstone and Resolution Life Close $3 billion Equity Capital Raise,www.stblaw.com/files/Blackstone and Resolution Life Close $3 billion Equity Capital Raise.html,2023-10-04
Anthony Vernace Profiled in NYLJ as a 2023 “Dealmaker of the Year”,www.stblaw.com/files/Anthony Vernace Profiled in NYLJ as a 2023 “Dealmaker of the Year”.html,2023-10-04
Republic of Guatemala Issues US$565 Million in Sovereign Debt,www.stblaw.com/files/Republic of Guatemala Issues US$565 Million in Sovereign Debt.html,2023-10-04
Mineral Resources Completes $1.1 Billion High Yield Offering,www.stblaw.com/files/Mineral Resources Completes $1.1 Billion High Yield Offering.html,2023-10-03
Patrick Ryan Quoted in The American Lawyer on Impact of Leveraged Finance Market on Deal Activity,www.stblaw.com/files/Patrick Ryan Quoted in The American Lawyer on Impact of Leveraged Finance Market on Deal Activity.html,2023-10-03
Simpson Thacher Represents EQT on Equity Syndication of Dechra Pharmaceuticals PLC,www.stblaw.com/files/Simpson Thacher Represents EQT on Equity Syndication of Dechra Pharmaceuticals PLC.html,2023-10-03
Four Simpson Thacher Partners Named Law360 “MVPs” for 2023,www.stblaw.com/files/Four Simpson Thacher Partners Named Law360 “MVPs” for 2023.html,2023-10-03
Freedom Mortgage Completes $1.3 Billion Notes Offering,www.stblaw.com/files/Freedom Mortgage Completes $1.3 Billion Notes Offering.html,2023-10-02
Simpson Thacher Represents Financing Providers in Bausch + Lomb’s Acquisition of XIIDRA®,www.stblaw.com/files/Simpson Thacher Represents Financing Providers in Bausch + Lomb’s Acquisition of XIIDRA®.html,2023-10-02
Simpson Thacher Represents FreshRealm in the Pending Acquisition of Blue Apron Holdings by Wonder Group,www.stblaw.com/files/Simpson Thacher Represents FreshRealm in the Pending Acquisition of Blue Apron Holdings by Wonder Group.html,2023-10-02
Laura Lin and Heidi Mayon to Speak at 2023 W Suite National Summit,www.stblaw.com/files/Laura Lin and Heidi Mayon to Speak at 2023 W Suite National Summit.html,2023-10-02
Avis Budget Group Completes $1 Billion Asset Backed Notes Offerings,www.stblaw.com/files/Avis Budget Group Completes $1 Billion Asset Backed Notes Offerings.html,2023-09-29
Olga Gutman Quoted in Hedge Fund Law Report on SEC’s Final Private Fund Rules,www.stblaw.com/files/Olga Gutman Quoted in Hedge Fund Law Report on SEC’s Final Private Fund Rules.html,2023-09-29
Ryan Brizek and Debbie Sutter Speak at MFDF’s “Introduction to Retail Private Markets Funds” Webinar,www.stblaw.com/files/Ryan Brizek and Debbie Sutter Speak at MFDF’s “Introduction to Retail Private Markets Funds” Webinar.html,2023-09-29
HCA Healthcare and LCMC Defeat FTC’s First Lawsuit Over COPA,www.stblaw.com/files/HCA Healthcare and LCMC Defeat FTC’s First Lawsuit Over COPA.html,2023-09-29
AGCO to Acquire Trimble Ag Assets and Technologies Through a Joint Venture,www.stblaw.com/files/AGCO to Acquire Trimble Ag Assets and Technologies Through a Joint Venture.html,2023-09-29
Simpson Thacher Honored with Seven Seals Award,www.stblaw.com/files/Simpson Thacher Honored with Seven Seals Award.html,2023-09-28
Martin Bell Appointed to New York State Court Attorney Grievance Committee,www.stblaw.com/files/Martin Bell Appointed to New York State Court Attorney Grievance Committee.html,2023-09-27
Madison Square Garden Entertainment Completes Secondary Offering,www.stblaw.com/files/Madison Square Garden Entertainment Completes Secondary Offering.html,2023-09-27
Leah Malone to Present at National Association of Corporate Directors Summit,www.stblaw.com/files/Leah Malone to Present at National Association of Corporate Directors Summit.html,2023-09-27
Simpson Thacher Represents Underwriters in $2.0 Billion Senior Notes Offering by Sumitomo Mitsui Financial Group,www.stblaw.com/files/Simpson Thacher Represents Underwriters in $2.0 Billion Senior Notes Offering by Sumitomo Mitsui Financial Group.html,2023-09-27
Audax Private Equity to Invest in Oakbridge Insurance Agency,www.stblaw.com/files/Audax Private Equity to Invest in Oakbridge Insurance Agency.html,2023-09-26
Simpson Thacher Represents Initial Purchasers in DOP$71 Billion Sovereign Bond Offering by the Dominican Republic and Dealer Managers in Concurrent Cash Tender Offer,www.stblaw.com/files/Simpson Thacher Represents Initial Purchasers in DOP$71 Billion Sovereign Bond Offering by the Dominican Republic and Dealer Managers in Concurrent Cash Tender Offer.html,2023-09-26
AerCap Completes $1.75 Billion Senior Notes Offering,www.stblaw.com/files/AerCap Completes $1.75 Billion Senior Notes Offering.html,2023-09-25
Grenfel Calheiros Speaks on Panel at IBA’s Crossroads of International Finance and Public Equity Deals Conference in Rio de Janeiro,www.stblaw.com/files/Grenfel Calheiros Speaks on Panel at IBA’s Crossroads of International Finance and Public Equity Deals Conference in Rio de Janeiro.html,2023-09-22
Todd Crider Speaks on Panel Sponsored by the Institute for Business Development of Argentina (IDEA),www.stblaw.com/files/Todd Crider Speaks on Panel Sponsored by the Institute for Business Development of Argentina (IDEA).html,2023-09-22
"Simpson Thacher Wins Largest Jury Verdict in History for Mail Withholding, Proving Multiple Constitutional Violations","www.stblaw.com/files/Simpson Thacher Wins Largest Jury Verdict in History for Mail Withholding, Proving Multiple Constitutional Violations.html",2023-09-22
Marex Acquires Cowen’s Legacy Prime Brokerage and Outsourced Trading Business,www.stblaw.com/files/Marex Acquires Cowen’s Legacy Prime Brokerage and Outsourced Trading Business.html,2023-09-22
Cisco to Acquire Splunk,www.stblaw.com/files/Cisco to Acquire Splunk.html,2023-09-22
Anuj Shah to Speak at Fund Finance Association’s 2023 Asia-Pacific Symposium,www.stblaw.com/files/Anuj Shah to Speak at Fund Finance Association’s 2023 Asia-Pacific Symposium.html,2023-09-22
Simpson Thacher Named 2023 U.S. Law Firm of the Year by Legal Business,www.stblaw.com/files/Simpson Thacher Named 2023 U.S. Law Firm of the Year by Legal Business.html,2023-09-21
KKR to Invest in Singtel’s Regional Data Centre Business,www.stblaw.com/files/KKR to Invest in Singtel’s Regional Data Centre Business.html,2023-09-20
Rajib Chanda Quoted in Financial Times on SEC Vote to Amend Investment Company Names Rule,www.stblaw.com/files/Rajib Chanda Quoted in Financial Times on SEC Vote to Amend Investment Company Names Rule.html,2023-09-20
Eastern Bankshares Completes Merger with Cambridge Bancorp,www.stblaw.com/files/Eastern Bankshares Completes Merger with Cambridge Bancorp.html,2023-09-20
"Lori Lesser and Marisa Geiger Speak on Intellectual Property Law at JAY-Z’s Roc Nation School of Music, Sports & Entertainment","www.stblaw.com/files/Lori Lesser and Marisa Geiger Speak on Intellectual Property Law at JAY-Z’s Roc Nation School of Music, Sports & Entertainment.html",2023-09-20
Grupo Casas Bahia S.A. Completes R$622.9 Million Follow-On Offering of Common Shares and Warrants,www.stblaw.com/files/Grupo Casas Bahia S.A. Completes R$622.9 Million Follow-On Offering of Common Shares and Warrants.html,2023-09-20
Sixth Street Partners Completes Sale of Shares of AvePoint,www.stblaw.com/files/Sixth Street Partners Completes Sale of Shares of AvePoint.html,2023-09-20
Integral Corporation Completes ¥18 Billion Initial Public Offering,www.stblaw.com/files/Integral Corporation Completes ¥18 Billion Initial Public Offering.html,2023-09-20
Carlyle Invests in CAPTRUST,www.stblaw.com/files/Carlyle Invests in CAPTRUST.html,2023-09-19
Michael Wolitzer and David Blass Quoted in S&P Global Market Intelligence on Impact of SEC Private Fund Rules,www.stblaw.com/files/Michael Wolitzer and David Blass Quoted in S&P Global Market Intelligence on Impact of SEC Private Fund Rules.html,2023-09-18
Simpson Thacher and Jason Glover Shortlisted at Legal Business Awards 2023,www.stblaw.com/files/Simpson Thacher and Jason Glover Shortlisted at Legal Business Awards 2023.html,2023-09-18
Simpson Thacher Represents Underwriters in $1.15 Billion Notes Offering by Marriott International,www.stblaw.com/files/Simpson Thacher Represents Underwriters in $1.15 Billion Notes Offering by Marriott International.html,2023-09-18
DoubleVerify Completes Secondary Offering,www.stblaw.com/files/DoubleVerify Completes Secondary Offering.html,2023-09-18
SK Telecom Announces Strategic Investment in Anthropic,www.stblaw.com/files/SK Telecom Announces Strategic Investment in Anthropic.html,2023-09-18
Nick Goldin Named a “Distinguished Advisor” in Investigations and White Collar Crime in Financier Worldwide’s 2023 “Power Players” List,www.stblaw.com/files/Nick Goldin Named a “Distinguished Advisor” in Investigations and White Collar Crime in Financier Worldwide’s 2023 “Power Players” List.html,2023-09-18
KKR Makes Follow-On Investment in Reliance Retail,www.stblaw.com/files/KKR Makes Follow-On Investment in Reliance Retail.html,2023-09-18
Learfield Completes Recapitalization Transaction,www.stblaw.com/files/Learfield Completes Recapitalization Transaction.html,2023-09-15
Simpson Thacher Represents Financing Providers in Acquisition by Nordson,www.stblaw.com/files/Simpson Thacher Represents Financing Providers in Acquisition by Nordson.html,2023-09-15
Carrix Acquires Ceres Terminals,www.stblaw.com/files/Carrix Acquires Ceres Terminals.html,2023-09-15
"Simpson Thacher Represents Consortium in Placing, Buyback and Concurrent Sale of Call Options in Respect of, in Aggregate, Approximately 43.1 Million Shares in London Stock Exchange Group plc","www.stblaw.com/files/Simpson Thacher Represents Consortium in Placing, Buyback and Concurrent Sale of Call Options in Respect of, in Aggregate, Approximately 43.1 Million Shares in London Stock Exchange Group plc.html",2023-09-15
AerCap Completes Secondary Offering of Approximately Forty-Seven Million Ordinary Shares,www.stblaw.com/files/AerCap Completes Secondary Offering of Approximately Forty-Seven Million Ordinary Shares.html,2023-09-14
Three Simpson Thacher Partners Named to Law360 2023 Editorial Advisory Boards,www.stblaw.com/files/Three Simpson Thacher Partners Named to Law360 2023 Editorial Advisory Boards.html,2023-09-14
Simpson Thacher Represents Atairos in $360 Million Share Repurchase by TriNet,www.stblaw.com/files/Simpson Thacher Represents Atairos in $360 Million Share Repurchase by TriNet.html,2023-09-14
Heidi Mayon Speaks at 2023 TechGC IPO Forum,www.stblaw.com/files/Heidi Mayon Speaks at 2023 TechGC IPO Forum.html,2023-09-13
Simpson Thacher Secures Dismissal of Putative Securities Class Action Against Eargo,www.stblaw.com/files/Simpson Thacher Secures Dismissal of Putative Securities Class Action Against Eargo.html,2023-09-13
The Firm Secures Win for Bumble in Litigation Over Shareholder Voting Structure,www.stblaw.com/files/The Firm Secures Win for Bumble in Litigation Over Shareholder Voting Structure.html,2023-09-13
Simpson Thacher Represents Initial Purchasers in $500 Million Senior Notes Offering by Mitsubishi HC Finance America,www.stblaw.com/files/Simpson Thacher Represents Initial Purchasers in $500 Million Senior Notes Offering by Mitsubishi HC Finance America.html,2023-09-13
Bridgepoint Adds ECP to Platform to Create €57 Billion Global Private Markets Asset Manager,www.stblaw.com/files/Bridgepoint Adds ECP to Platform to Create €57 Billion Global Private Markets Asset Manager.html,2023-09-12
Simpson Thacher Represents Underwriters in $155.0 Million Offering of Crescent Energy’s Class A Common Stock,www.stblaw.com/files/Simpson Thacher Represents Underwriters in $155.0 Million Offering of Crescent Energy’s Class A Common Stock.html,2023-09-12
Simpson Thacher Represents Initial Purchasers in Add-On Senior Notes Offering by Crescent Energy Finance,www.stblaw.com/files/Simpson Thacher Represents Initial Purchasers in Add-On Senior Notes Offering by Crescent Energy Finance.html,2023-09-12
Simpson Thacher Advises Braskem in its US$850 Million Senior Notes Offering,www.stblaw.com/files/Simpson Thacher Advises Braskem in its US$850 Million Senior Notes Offering.html,2023-09-12
Johnson Controls Completes Cash Tender Offers for Its Senior Notes,www.stblaw.com/files/Johnson Controls Completes Cash Tender Offers for Its Senior Notes.html,2023-09-12
CSG Completes $425 Million Convertible Senior Notes Offering and Concurrent Capped Call Transactions,www.stblaw.com/files/CSG Completes $425 Million Convertible Senior Notes Offering and Concurrent Capped Call Transactions.html,2023-09-12
Simpson Thacher Featured in Law360 on Win in Fifth Circuit Ruling to Overturn Mississippi’s Felony Disenfranchisement Law,www.stblaw.com/files/Simpson Thacher Featured in Law360 on Win in Fifth Circuit Ruling to Overturn Mississippi’s Felony Disenfranchisement Law.html,2023-09-11
Simpson Thacher Represents Underwriters in $2.35 Billion Debt Offering by Philip Morris International,www.stblaw.com/files/Simpson Thacher Represents Underwriters in $2.35 Billion Debt Offering by Philip Morris International.html,2023-09-11
Michael Wolitzer Quoted in Private Equity International on Preferential Treatment Provision of SEC Private Funds Rules,www.stblaw.com/files/Michael Wolitzer Quoted in Private Equity International on Preferential Treatment Provision of SEC Private Funds Rules.html,2023-09-11
Adam Gallagher and James Watson Quoted in The In-House Lawyer on Navigating Difficult U.K. Markets,www.stblaw.com/files/Adam Gallagher and James Watson Quoted in The In-House Lawyer on Navigating Difficult U.K. Markets.html,2023-09-11
Simpson Thacher Adds Energy and Infrastructure Partner in Houston,www.stblaw.com/files/Simpson Thacher Adds Energy and Infrastructure Partner in Houston.html,2023-09-11
Heartland Dental Completes $165 Million Tack-on Senior Secured Notes Offering,www.stblaw.com/files/Heartland Dental Completes $165 Million Tack-on Senior Secured Notes Offering.html,2023-09-11
GTCR Invests in R&T Deposit Solutions,www.stblaw.com/files/GTCR Invests in R&T Deposit Solutions.html,2023-09-08
"Simpson Thacher Represents JPMorgan Chase Bank, N.A. in Revolving Credit Facility for First Solar, Inc.","www.stblaw.com/files/Simpson Thacher Represents JPMorgan Chase Bank, N.A. in Revolving Credit Facility for First Solar, Inc..html",2023-09-07
Simpson Thacher Represents Madison International Realty in Raising $1.7 Billion,www.stblaw.com/files/Simpson Thacher Represents Madison International Realty in Raising $1.7 Billion.html,2023-09-07
Joseph McLaughlin Named a 2023 “Class Action/Mass Tort Litigation Trailblazer” by National Law Journal,,2023-09-06
Atif Azher Named a “Top 100” California Lawyer by the Daily Journal,www.stblaw.com/files/Atif Azher Named a “Top 100” California Lawyer by the Daily Journal.html,2023-09-06
Laborie to Acquire Urotronic,www.stblaw.com/files/Laborie to Acquire Urotronic.html,2023-09-06
"Simpson Thacher Represents JPMorgan Chase Bank, N.A. in Incremental Term Loan A Financing for Microchip Technology Incorporated","www.stblaw.com/files/Simpson Thacher Represents JPMorgan Chase Bank, N.A. in Incremental Term Loan A Financing for Microchip Technology Incorporated.html",2023-09-05
Ed Ford Quoted in Private Equity International on the Use of AI in the Secondaries Market,www.stblaw.com/files/Ed Ford Quoted in Private Equity International on the Use of AI in the Secondaries Market.html,2023-09-05
Simpson Thacher Adds Prominent Intellectual Property Partner,www.stblaw.com/files/Simpson Thacher Adds Prominent Intellectual Property Partner.html,2023-09-05
Simpson Thacher Wins Appeal Securing Veteran’s Disability Benefits,www.stblaw.com/files/Simpson Thacher Wins Appeal Securing Veteran’s Disability Benefits.html,2023-09-05
Preston Miller Named a “Rising Star” at National Law Journal Legal Awards,www.stblaw.com/files/Preston Miller Named a “Rising Star” at National Law Journal Legal Awards.html,2023-09-05
Carvana Completes Exchange Offers and Concurrent Cash Tender Offer,www.stblaw.com/files/Carvana Completes Exchange Offers and Concurrent Cash Tender Offer.html,2023-09-01
Wheatly MacNamara and Amy Mahon Quoted in Legal Business Magazine Women Dealmakers Special Issue,www.stblaw.com/files/Wheatly MacNamara and Amy Mahon Quoted in Legal Business Magazine Women Dealmakers Special Issue.html,2023-08-31
