Firm,Publication Title,Chunk Text
Simpson Thacher & Bartlett,Simpson Thacher Secures Dismissal of “Data Exposure” Class Action Filed Against Ally,"On August 2, 2022, Simpson Thacher successfully obtained the complete dismissal of a putative class action filed against Ally Financial, Inc. and Ally Bank (together, “Ally”), a leading digital financial services company and online bank.

The suit was filed in the United States District Court for the Southern District of New York in August 2021 by an Ally customer who alleged that his online username and password had been exposed to certain third-parties with which Ally has business relationships.

Simpson Thacher moved to dismiss on the grounds that the plaintiff lacked any cognizable injury and thus had no standing to sue under Article III of the Constitution.

Dismissing the complaint in its entirety, Judge Nelson Román agreed, holding that the plaintiff had alleged neither a concrete present injury or a risk of future injury that was not “conjectural or hypothetical,” including because there was no allegation that his username and password had been misused or was at risk of misuse.

The Simpson Thacher team included Martin Bell, Rachel Sparks Bradley, Patrick Barry and former partner Brooke Cucinella.

The team received a “Shout Out” in The American Lawyer ’s “Litigator of the Week” coverage and Martin and Rachel were quoted in a New York Law Journal article about the dismissal.

The case has also been covered by publications including Law360 and Bloomberg Law ."
Simpson Thacher & Bartlett,Michael Wolitzer Quoted in Law360 on Trends in Real Estate Debt Fund Formation,"Michael Wolitzer, Head of the Firm’s Investment Funds Practice, was quoted in an article titled, “With Troubled Offices, Mezzanine Debt Takes Center Stage,” which was published by Law360 .

The article explored mezzanine debt in the commercial real estate industry and noted that fundraising for mezzanine debt this year has already exceeded totals for each of the previous 13 years ( Preqin ).

Michael explained that “In the last few years, mezzanine lending has come back and really become part of the landscape,” adding that real estate is particularly making a resurgence this year.

He additionally noted that “Certain sub asset classes of real estate are pretty hard, like office or retail, but nevertheless, because it is a challenged asset class, the yield is at a point where people can get meaningful double-digit returns on the debt side.”

To read the full article, please click here (subscription required)."
Simpson Thacher & Bartlett,John Laing Group Completes Refinancing Transaction,"Simpson Thacher represented John Laing Group Limited, controlled by funds advised by KKR, in connection with its refinancing transaction.

In particular, the new financing for John Laing includes a notes shelf facility, with future notes to be issued as additional series under the shelf facility agreement.

The initial notes issuance comprised the private placement of four tranches of Senior Secured Notes for an aggregate amount of approximately €185 million and $25 million.

The proceeds from this financing arrangement were used to partially repay existing financial indebtedness.

John Laing is a leading international investor which develops and owns mid-market infrastructure assets across the U.K. & Europe, North America, Latin America and Australia.

The Simpson Thacher team included Gil J. Strauss, Srishti Gupta and Charles English (Capital Markets); Claire Williams and Edward Godwin (Credit); Yash Rupal, Michael Mann, Phoebe Adams and Daisy Dai (Tax)."
Simpson Thacher & Bartlett,Shinhan Bank Completes US$5 Billion Global Covered Bond Programme Establishment and EUR500 Million 3.320% Green Mortgage Covered Bonds Offering,"Simpson Thacher, acting as an international counsel, represented BNP Paribas, as dealer, in connection with the establishment of the US$5 billion Global Covered Bond Programme of Shinhan Bank.

In addition, Simpson Thacher, acting as an international counsel, represented BNP Paribas, Crédit Agricole Corporate and Investment Bank, The Hongkong and Shanghai Banking Corporation Limited, J.P. Morgan Securities plc, Landesbank Baden-Württemberg, Mizuho International plc and Société Générale, as joint managers, in connection with the offering of EUR500 million 3.320% Green Mortgage Covered Bonds due 2027 by Shinhan Bank under its Global Covered Bond Programme.

The offering was conducted in reliance upon Regulation S under the U.S. Securities Act of 1933, as amended.

Shinhan Bank is one of the leading commercial banks in Korea providing a wide range of commercial and other banking services to retail and corporate customers primarily in Korea and, to a lesser extent, in select overseas markets. 

Shinhan Bank is the flagship subsidiary of Shinhan Financial Group, one of the leading financial holding companies in Korea with shares listed on the Korea Exchange and the New York Stock Exchange.

The Simpson Thacher team for the transaction included Jin Hyuk Park, Joongwon Park, William Son and Chanik Park (Corporate – Hong Kong); Jonathan Cantor (Tax); Jeanne M Annarumma (ERISA); and Jennie Getsin (Blue Sky)."
Simpson Thacher & Bartlett,Simpson Thacher Represents Apax on the Financing for the Acquisition of Palex Medical,"Funds advised by Apax Partners LLP and funds advised by Fremman Capital have announced that they have reached a definitive agreement to jointly acquire co-controlling stakes in Palex Medical.

Simpson Thacher is representing the purchasers on the debt financing for this acquisition.

Palex is the leading provider of high value-added medical technology equipment and solutions in Southern Europe.

Following the transaction, Apax and Fremman will partner with Palex’s management team to help drive future value creation and pursue international growth.

Founded in 1955 and headquartered in Barcelona, Palex is the leading independent MedTech solutions provider in Southern Europe, focused on the marketing, sales and logistics of high value-added MedTech equipment for public and private hospitals and laboratories in Spain, Portugal and Italy.

Palex has a strong reputation for innovation, quality and service and offers a wide product portfolio of over 150,000 product references from 600+ world-leading tier-1 manufacturers.

The Simpson Thacher team included Hannah Ho and Marco Convertini (Banking & Credit)."
Simpson Thacher & Bartlett,"WarnerMedia Holdings, Inc. Completes Tender Offer","The Firm represented BNP Paribas Securities Corp., as dealer manager, in connection with the cash tender offer by WarnerMedia Holdings, Inc. (the “Company”), a direct wholly owned subsidiary of Warner Bros. Discovery, Inc. (“WBD”), to purchase any and all of its outstanding Floating Rate Senior Notes due 2024 (the “Notes”).

Approximately 92% of the Notes were validly tendered and accepted in the tender offer.

Warner Bros. Discovery is a premier global media and entertainment company that combines the WarnerMedia Business’s premium entertainment, sports and news assets with Discovery’s leading non-fiction and international entertainment and sports businesses, offering audiences a differentiated portfolio of content, brands and franchises across television, film, streaming and gaming.

Some of WBD’s iconic brands and franchises include Warner Bros. Pictures Group, Warner Bros. Television Group, DC, HBO, HBO Max, Discovery Channel, discovery+, CNN, HGTV, Food Network, TNT, TBS, TLC, OWN, Warner Bros. Games, Batman, Superman, Wonder Woman, Harry Potter, Looney Tunes, Hanna-Barbera, Game of Thrones, and The Lord of the Rings.

The Simpson Thacher team included Art Robinson, David Azarkh, Patrick Baron and Ignacio Perez (Capital Markets); and Michael Mann (Tax)."
Simpson Thacher & Bartlett,Three Simpson Thacher Partners Named Law360 “Rising Stars” for 2022,"Partners Mark Myott, Sophie Staples and Linda Tieh were selected as Law360 “Rising Stars” for 2022.

Law360 ’s “Rising Stars” series honors attorneys under the age of 40 in 36 practice areas based on their career accomplishments in their respective disciplines.

The winners were chosen from more than 1,350 submissions.

Simpson Thacher was recognized in the following areas: M&A – Mark Myott Tax – Sophie Staples Fund Formation – Linda Tieh To read the full article, please click here (subscription required)."
Simpson Thacher & Bartlett,DoubleVerify Completes Secondary Offering,"Simpson Thacher represented the underwriters, Goldman Sachs & Co.

LLC and Barclays Capital Inc., in connection with the secondary offering of common stock of DoubleVerify Holdings, Inc. (“DoubleVerify”) by certain selling stockholders.

The offering of 12,500,000 shares of DoubleVerify common stock raised approximately $406 million in total net proceeds.

DoubleVerify is a leading software platform for digital media measurement and analytics.

Its mission is to create stronger, safer, more secure digital transactions that drive optimal outcomes for global advertisers.

The Simpson Thacher team for this transaction included Roxane Reardon, Jonathan Ozner, Ben Carson, Joann Kim and Dan Kim (Capital Markets);

Corina Holland and Sarika Pandrangi (Intellectual Property); Pasco Struhs (Executive Compensation and Employee Benefits); Marcy Geller and Jonathan Cantor (Tax); and Jennie Getsin (FINRA & Blue Sky)."
Simpson Thacher & Bartlett,Vanessa Burrows Speaks at Hispanic National Bar Association Annual Convention,"Corporate Counsel Vanessa Burrows was a featured panelist at the Hispanic National Bar Association Annual Convention on September 9 in Washington, D.C. Vanessa participated on a panel that discussed the healthcare provisions in the Inflation Reduction Act, including Medicare prescription drug pricing reforms.

For more information about the event, please click here ."
Simpson Thacher & Bartlett,Simpson Thacher Represents Silver Lake on its Takeover Offer for Software AG,"Simpson Thacher is advising Silver Lake on its public takeover offer for all of the shares of Software Aktiengesellschaft (“Software AG”).

Software AG is a German multinational software company that develops enterprise software for business process management, integration and big data analytics.

The company is headquartered in Darmstadt, Germany.

The Simpson Thacher team includes James R. Howe, Chris Vallance and Katherine M. Krause (M&A); Kenneth Wallach, Hui Lin and Jonathan Lindabury (Capital Markets); and Shahpur Kabraji (Credit); Jonathan Karen and Jordan Cross (Funds); and Étienne Renaudeau and Henry Llewellyn (Antitrust)."
Simpson Thacher & Bartlett,John Terzaken Quoted in Global Competition Review on DOJ’s Procurement Collusion Strike Force,"John Terzaken, Global Co-Chair of the Firm’s Antitrust and Trade Regulation Practice, was quoted in a Global Competition Review article titled, “DOJ’s procurement focus showing dividends, practitioners say.”

The article explored the impact of the DOJ’s Procurement Collusion Strike Force three years after its establishment to help stomping out bid-rigging affecting U.S. government contracts.

John explained that, while public procurement has historically been an important part of the Antitrust Division’s portfolio, “the success story here is they've now institutionalized something that makes this an ongoing priority for the division out in time.”

To read the full article, please click here (subscription required)."
Simpson Thacher & Bartlett,Maura Whelan and Kevin Roe Speak at 41st Annual Nonprofit Organizations Institute,"Exempt Organizations Senior Counsel Maura Whelan and Counsel Kevin Roe spoke at the 41st annual Nonprofit Organizations Institute hosted by the University of Texas School of Law in Austin, Texas.

On February 8, Maura Whelan spoke on a panel entitled “Private Philanthropy: Alternative [or Complementary] Structures” and on February 9, Kevin Roe spoke on a panel entitled “Anatomy of an Impact Investment from the Investor Perspective.”

Maura Whelan also served as a mentor in the Institute’s fellowship program for law students, created to encourage diversity and participation in the tax-exempt organizations practice of law.

For more information on the Institute, please click here ."
Simpson Thacher & Bartlett,IBLJ Names Simpson Thacher a “Key Player” for India-Related Work,"India Business Law Journal has recognized Simpson Thacher as a “Key Player” for India-related work in its 16 th annual report on international firms operating in the region.

IBLJ praised the Firm for “scoring a hat trick” in advising KKR on its acquisitions of Vini Cosmetics and Highway Concessions One, as well as on its investment in Lenskart.

The Firm was also recognized for advising Blackstone on its acquisition of a controlling stake in Indian asset and wealth management company ASK Investment Managers.

“Simpson Thacher is a powerhouse on the private equity stage,” IBLJ reported.

IBLJ ’s annual ranking of the top international law firms in the region is drawn from analysis of more than 600 firms around the world.

To read the full report, please click here ."
Simpson Thacher & Bartlett,Oceaneering Completes $200 Million High Yield Offering and Related Tender Offer,"Simpson Thacher recently represented the initial purchasers, led by J.P. Morgan Securities LLC (“J.P. Morgan”)  in connection with a Rule 144A and Reg S offering of $200 million aggregate principal amount of additional 6% Senior Notes due 2028 by Oceaneering International, Inc.

(“Oceaneering”).

Oceaneering used the proceeds, together with cash on hand, to fund a cash tender offer for any and all of its outstanding 4.65% Senior Notes due 2024.

The Firm also represented J.P. Morgan as dealer manager in connection with the tender offer.

Oceaneering is a global technology company delivering engineered services and products and robotic solutions to the offshore energy, defense, aerospace, manufacturing, and entertainment industries.

The Simpson Thacher team included Dave Azarkh, Brian E. Rosenzweig, Maggie Selbe and Luke Riel (Capital Markets); Mike Isby (Environmental); Jon Cantor (Tax); Pasco Struhs (Executive Compensation and Employee Benefits); Corina Holland and Sarika Pandrangi (Intellectual Property); and Jennie Getsin (Blue Sky)."
Simpson Thacher & Bartlett,Simpson Thacher Adds Leading Tax Practitioner in London,"Simpson Thacher & Bartlett LLP announced today that Sarah Lindley has joined the Firm as a Partner in its London office where she will be a part of its global Tax Practice.

“Known for advising a wide range of clients on their most significant, complex transactions, Sarah is recognized as one of the preeminent tax advisors in Europe, and we are delighted to welcome her to Simpson Thacher,” said Alden Millard, Chair of

Simpson Thacher’s Executive Committee.

“She has a distinct blend of tax expertise that will be tremendously beneficial to our clients, particularly as international tax principles continue to evolve to address macroeconomic changes, such as an increasingly digital economy, as well as geopolitical developments, such as Brexit.”

Previously a partner in Linklaters’ Tax Practice, Sarah advises a variety of clients on tax aspects across the full spectrum of corporate transactions, including mergers and acquisitions, dispositions and asset sales, corporate restructurings and tax planning.

In particular, she has advised numerous clients across the technology and financial services sectors.

Sarah also has significant experience in the areas of finance tax and contentious tax.

“Sarah has extensive experience providing some of Europe’s most prominent companies and financial institutions with exceptional tax advice related to complex and strategic transactions,” said London office Managing Partner Jason Glover.

“Sarah is a perfect complement to our best-in-class team of U.K. and U.S.-trained tax lawyers, who make up our London-based Tax team.”

Yash Rupal, Head of the Firm’s U.K. Tax Practice, noted, “Sarah is known in the market for providing clients with creative, commercial advice on U.K. tax issues amidst changing laws and heightened scrutiny by authorities.

We are all very excited to have Sarah join our growing London-based Tax group.”

“Simpson Thacher has a preeminent global Tax Practice that is unparalleled in its solutions-oriented, value-add approach to client advice,” said Sarah.

“The Firm’s collegial environment and the opportunity to work with its world-class lawyers across all of its practices was very attractive to me and I am thrilled to be joining the team.”

Simpson Thacher’s Tax Practice is continuously called upon by multinational corporations, banks, investment funds and other leading companies for advice on their largest and most complex transactions.

The global team works closely with colleagues in the Firm’s Mergers and Acquisitions, Private Equity, Capital Markets, Private Funds and Real Estate Practices, among others, to offer clients the full spectrum of deal and fund capabilities.

For more than four decades, Simpson Thacher’s London office has advised a diverse roster of clients on their most significant transactions and legal matters throughout Europe.

The London office has grown markedly in recent years—now home to approximately 200 lawyers—including several recent high-profile partner additions across its Antitrust, Investment Funds and Funds Regulatory, Private Equity, Real Estate, Restructuring and Tax Practices.

For more information, please click here ."
Simpson Thacher & Bartlett,Antonio Bavasso to Speak at GCR’s “Law Leaders Global” Program,"Antitrust Partner Antonio Bavasso will speak on January 26 th at Global Competition Review ’s (“ GCR ”) “Law Leaders Global” program.

Antonio will participate on the panel titled, “Antitrust: Digital platforms – enforcement or regulation?”.

The panel will discuss regulation of digital platforms, including the current framework for assessing the need for regulation, the ways in which different regimes globally respond to the challenges of digital platform markets, and the role of competition and antitrust law in the future of platform regulation, among other topics.

For more information on the program, please click here ."
Simpson Thacher & Bartlett,Simpson Thacher Represents Underwriters in $1.4 Billion Mandatory Convertible Preferred Stock Offering and $600 Million Subordinated Notes Offering by Apollo,"Simpson Thacher recently represented the underwriters in connection with Apollo Global Management, Inc.’s registered public offerings of $1.4 billion (28,750,000 shares) of 6.75% Series A Mandatory Convertible Preferred Stock and $600 million aggregate principal amount of 7.625% Fixed-Rate Resettable Junior Subordinated Notes due 2053.

Simpson Thacher has represented the underwriters and initial purchasers in connection with over $4.6 billion of debt or equity issued by Apollo and its subsidiaries since 2014.

Apollo intends to use the net proceeds from the offering of Mandatory Convertible Preferred Stock to accelerate its Retirement Services growth, helping Athene capitalize on attractive opportunities available in the current market environment.

Apollo intends to use the proceeds from the Subordinated Notes offering, together with cash on hand, to redeem in full Apollo Asset Management, Inc.’s outstanding shares of 6.375% Series A Preferred Stock and 6.375% Series B Preferred Stock, with an aggregate liquidation value of $575 million, and pay related fees and expenses.

Founded in 1990, Apollo is a high-growth, global alternative asset manager and a retirement services provider.

As of June 30, 2023, Apollo had approximately $617 billion of assets under management.

The Simpson Thacher teams for the transactions included Joshua Bonnie, Roxane Reardon, Katharine Thompson, Lia Toback, Patrick McCamy, Aarthy Thamodaran, Evan Hunt, Brice Stewart and Thomas Lopez (Capital Markets); Andrew Purcell and Daisy Dai (Tax); Lori Lesser and Alysha Sekhon (Intellectual Property); Steven DeLott (Insurance); Andrew Pagliughi and Jennie Getsin (Blue Sky); Kristy Fields and Pasco Struhs (ECEB)."
Simpson Thacher & Bartlett,Caliber Collision Completes $1.25 Billion Senior Secured Notes Offering and Restatement of Senior Secured Credit Facilities,"The Firm represented Wand NewCo 3, Inc. (“Caliber Collision”) in connection with its Rule 144A and Regulation S offering of $1.25 billion aggregate principal amount of 7.625% Senior Secured Notes due 2032 (the “Notes”).

In addition, the Firm represented Caliber Collision in connection with a restatement agreement to its first lien senior secured credit agreement, which provides for (i) a new first lien term loan facility in an original aggregate principal amount of $2,725.0 million and (ii) a new first lien revolving credit facility in an aggregate principal amount of $625.0 million (collectively, the “New Senior Secured Credit Facilities”).

Caliber Collision intends to use to use the net proceeds of the Notes offering, together with borrowings under the New Senior Secured Credit Facilities, to (i) refinance its existing first lien term loan and the senior secured first lien notes and to refinance the second lien term loan (including the payment of any accrued and unpaid interest, fees, expenses and premiums in connection with such refinancing), (ii) fund distributions to its parent entity in an aggregate amount of up to $1,213.0 million, which parent entity will in turn use to make distributions to its equityholders, and (iii) pay fees and expenses related to the Notes offering and the New Senior Secured Credit Facilities.

Caliber Collision is the largest provider of automobile collision repair services in the United States and specializes in providing industry leading customer service for consumers and integrated physical damage claim solutions to the insurance community.

Caliber is consistently ranked among the highest customer satisfaction scores in the industry and backs all repair work with a written, lifetime warranty available at any of its repair centers.

The Simpson Thacher team included William Brentani, Hui Lin, Karen Reyes, Jonathan Kachiu, William Perrone, Laura Yang and Sarika Pandrangi (Capital Markets); Brian Steinhardt, Dorothy Hector, Kyle Nelson, Taylor Nefussy and Ashley Jaramillo (Credit); Jon Pall (Collateral); Courtney Welshimer (Intellectual Property); and Jonathan Cantor and Michael Stephenson (Tax)."
Simpson Thacher & Bartlett,Jonathan Youngwood and Sara Razi Named Litigation “Trailblazers” by National Law Journal,"Jonathan Youngwood, Global Co-Chair of Simpson Thacher’s Litigation Department, and Antitrust and Trade Regulation Practice Global Co-Chair Sara Razi were named “General Litigation Trailblazers” by The National Law Journal .

Jon was recognized for his work achieving favorable litigation results on behalf of clients including Twitter’s Board of Directors, Valeant, and Paramount Global, among others, as well as for his leadership of the Firm’s Litigation Department.

Sara was honored for her work representing clients in complex, market-shaping matters—including guiding Change Healthcare through a year-long antitrust investigation related to its acquisition by UnitedHealth Group, culminating in an 11-day federal bench trial for which Sara co-led Change’s successful defense of the deal.

The National Law Journal ’s “Trailblazers” series recognizes lawyers across a variety of practice areas who have moved the needle in the legal profession.

To read Jon and Sara’s full profiles, please click here (subscription required)."
Simpson Thacher & Bartlett,"Phoenix Tower International to Acquire Up to 3,800 Towers From WOM in Chile","Simpson Thacher is representing Phoenix Tower International (“PTI”) in connection with its proposed acquisition of up to 3,800 telecommunications sites in Chile from WOM S.A. for total consideration of approximately $930 million.

After accounting for this transaction, PTI will become the largest communications tower owner in Chile, expanding its global presence to over 22,000 towers in 19 countries.

The initial closing of the transaction is expected to occur in the third quarter of 2022, subject to the satisfaction of customary closing conditions.

PTI was founded in 2013 with a mission to be a premier site provider to wireless operators across the world in high-growth markets.

PTI’s investors include funds managed by Blackstone and various members of the management team.

The Simpson Thacher team includes Anthony Vernace, Michael Chao and Izaak Lustgarten (M&A); Brian Gluck and Andrea Valdes (Credit); Peter Gilman, Parker Kelsey, Linda Tieh, Benjamin Smith and Jeannette Figg (Private Funds); Benjamin Wells (Registered Funds); Jonathan Goldstein (Tax); and Peter Guryan, Rick Jamgochian and Kelly Karapetyan (Antitrust)."
Simpson Thacher & Bartlett,"Simpson Thacher Represents Underwriters in $1.5 Billion Senior Notes Offering by WarnerMedia Holdings, Inc.","The Firm represented the underwriters led by J.P. Morgan Securities LLC, Mizuho Securities USA LLC and Wells Fargo Securities, LLC, in connection with the registered offering by WarnerMedia Holdings, Inc. (the “Company”), a direct wholly owned subsidiary of Warner Bros. Discovery, Inc. (“WBD”), of $1.5 billion aggregate principal amount of its 6.412% Senior Notes due 2026.

The net proceeds from the notes offering will be used to repay a portion of the borrowings outstanding under the Company’s term loan facility.

Warner Bros. Discovery is a premier global media and entertainment company that combines the WarnerMedia Business’s premium entertainment, sports and news assets with Discovery’s leading non-fiction and international entertainment and sports businesses, offering audiences a differentiated portfolio of content, brands and franchises across television, film, streaming and gaming.

Some of WBD’s iconic brands and franchises include Warner Bros. Pictures Group, Warner Bros. Television Group, DC, HBO, HBO Max, Discovery Channel, discovery+, CNN, HGTV, Food Network, TNT, TBS, TLC, OWN, Warner Bros. Games, Batman, Superman, Wonder Woman, Harry Potter, Looney Tunes, Hanna-Barbera, Game of Thrones, and The Lord of the Rings.

The Simpson Thacher team included Art Robinson, David Azarkh, Patrick Baron and Ignacio Perez (Capital Markets); Andrew Purcell and Scott Grundei (Tax); Kristy Fields (Executive Compensation and Employee Benefits); Abram Ellis, Mark Skerry and Christine Tillema (Regulatory); Rachelle Broida and Melanie Jolson (Intellectual Property); Tim Mulvihill and Deepa Sarkar (Environmental); and Jennie Getsin and Andrew Pagliughi (Blue Sky)."
Simpson Thacher & Bartlett,Hellman & Friedman Leads Strategic Investment in Baker Tilly,"The Firm is representing Hellman & Friedman in connection with its strategic investment, alongside Valeas Capital Partners, in Baker Tilly US, LLP (”Baker Tilly”).

As part of this transaction, Baker Tilly will be restructured as two entities: Baker Tilly Advisory Group, LP will provide business advisory, tax and other services and Baker Tilly US, LLP will provide attest services.

Following the restructuring, both firms will remain partnerships, with all partners holding equity alongside Hellman & Friedman and Valeas Capital Partners in Baker Tilly Advisory Group, LP.

The investment is estimated to close in early June 2024.

Baker Tilly is a leading advisory CPA firm, providing clients with a genuine coast-to-coast and global advantage in major regions of the U.S. and in many of the world’s leading financial centers – New York, London, San Francisco, Los Angeles and Chicago.

Baker Tilly is an independent member of Baker Tilly International, a worldwide network of independent accounting and business advisory firms in 145 territories, with 41,000 professionals and a combined worldwide revenue of $4.7 billion.

The Simpson Thacher team includes Atif Azher, Fred de Albuquerque, Naveed Anwar, Megan Whitman, Michaela Dion, Shaneel Parikh, Christian Sheets and Madeline Cole (M&A); Brian Steinhardt, Benjamin Persina and Taylor Nefussy (Banking and Credit); Russell Light, Lina Pan and Elizabeth Trask (Tax); David Rubinsky, Scott Schilson and Sam Elmi (Executive Compensation & Benefits); Lori Lesser and Kate Mirino (IP); Sara Razi, Kelly Karapetyan and Max Fischer-Zernin (Antitrust); Mick Tuesley, Samantha Sergent and Thomas Lopez (Regulatory); David Blass and Meredith Abrams (U.S. Broker Dealer and Investment Advisory); and Vanessa Burrows and Nawa Lodin (Healthcare)."
Simpson Thacher & Bartlett,Eric Swedenburg Quoted in The Wall Street Journal on Factors Impacting the Deal Market,"Eric Swedenburg, Head of the Firm’s Mergers and Acquisitions Practice, was quoted in a Wall Street Journal article that detailed the outlook for deal activity amid inflation, an uncertain economic outlook, increased regulatory scrutiny and a division on prices.

Eric noted that there continues to be a valuation gap between sellers and buyers, driven both by sellers wanting higher price tags and buyers looking for bargains given broader economic headwinds.

Commenting on the regulatory landscape, he explained that increased regulatory scrutiny, while not stalling all deals, has the potential for an impact on deals with a regulatory component.

Eric further identified that increased activity in the IPO market and the sense that the Federal Reserve may soon stabilize its rate increases may indicate a pickup in deal activity in the months to come.

To read the full article, please click here (subscription required)."
Simpson Thacher & Bartlett,"Simpson Thacher Represents Dealer Manager and Solicitation Agent in Exchange Offer and Consent Solicitation by Total Play Telecomunicaciones, S.A.P.I. de C.V.","The Firm represented Jefferies LLC as dealer manager and solicitation agent in connection with the offer by Total Play Telecomunicaciones, S.A.P.I. de C.V. to exchange all of its outstanding 7.500% Senior Notes due 2025 for new 10.500% Senior Secured Notes due 2028 and the solicitation of consents to certain proposed amendments to the indenture for the outstanding notes.

Total Play is a leading, high-growth, Mexican telecommunications company dedicated to providing broadband, entertainment and productivity services over one of the largest fiber-only networks in Mexico.

The Simpson Thacher team included S. Todd Crider, Kirsten L. Davis, Laura Ribero and José M. Colin (Capital Markets); and Jonathan Cantor and Michael Slomovics (Tax)."
Simpson Thacher & Bartlett,Mineral Resources Completes $1.1 Billion High Yield Offering,"Simpson Thacher represented the initial purchasers led by J.P. Morgan Securities LLC in connection with a 144A/Regulation S offering of $1.1 billion aggregate principal amount of 9.25% Senior Notes due 2028 by Mineral Resources Limited (“MRL”).

The offering was upsized from $850 million.

The notes are guaranteed by certain of MRL’s existing and future direct and indirect wholly-owned subsidiaries.

MRL intends to use the net proceeds from the offering for general corporate purposes, including for capital expenditures.

MRL is a diversified mining services and mining company based in Australia.

MRL is listed on the Australian Securities Exchange.

The Simpson Thacher team included David Azarkh, Brian Rosenzweig, Margaret Selbe and Mary Richardson (Capital Markets); Michael Mann and Adam Hersch (Tax); Timothy Mulvihill and Noreen Lavan (Environmental); Abram Ellis and Christine Tillema (Regulatory); Melanie Jolson (Intellectual Property); Pasco Struhs (Executive Compensation & Employee Benefits); and Jennie Getsin (Blue Sky)."
Simpson Thacher & Bartlett,Simpson Thacher Represents Morgan Stanley in Consent Solicitation by FS Luxembourg,"The Firm recently represented Morgan Stanley & Co.

LLC, as the solicitation agent, in connection with the successful solicitation of consents from holders of the 10.00% Senior Secured Notes due 2025 issued by FS Luxembourg S.à r.l.

(“FS Luxembourg”) and guaranteed by FS Indústria de Biocombustíveis Ltda.

(“FS Bio”), to amend the indenture governing the notes in order to, among other matters, (i) allow one or more affiliates of FS Bio to provide a guarantee on the notes and to become a guarantor of FS Luxembourg’s obligations under the indenture, (ii) amend the definitions of “Parent Entity Expenses” and “Capitalized Lease Obligation,” (iii) make clarifying changes to the definition of “Permitted Investments” and to the exception to the limitation on indebtedness covenant and (iv) amend the clause with respect to “Restricted Payments.”

FS Luxembourg is a wholly owned financing subsidiary of FS Bio, the largest corn-based ethanol producer in Brazil and one of the largest low-cost, low-carbon producer of biofuels, animal nutrition products and renewable energy in Brazil.

The Simpson Thacher team for the transaction included Grenfel S. Calheiros, Winnie Y. Loureiro and Susan Uquillas Mosquera (Capital Markets); and Jonathan E. Cantor and Kris Liu (Tax)."
Simpson Thacher & Bartlett,Cinven Raises $14.5 Billion for Eighth Cinven Fund,"Simpson Thacher represented Cinven in connection with the formation and raising of the Eighth Cinven Fund (“Fund 8”), which raised $14.5 billion and reached its hard cap.

Fund 8 is nearly 30% larger than its 2019 predecessor fund, the Seventh Cinven Fund.

Originally founded as the private investment arm of the British Coal pension scheme in 1977, Cinven became independent in 1995 and raised its first Fund in 1996.

Cinven has raised Funds of more than €50 billion in aggregate to date.

The Cinven Funds have completed investments in more than 150 portfolio companies across Europe and in North America, realized or listed more than 115 investments, and returned proceeds of approximately €47 billion to the Cinven Funds.

The Simpson Thacher team was led by Gareth Earl, and included Mia Hatfield, Meiyi Lu, Nicholas Chong, Andre Nance, Victoria Hartman, Alex Hoffman, Tony Liu, Samantha Spearman, Nakul Patel, Fathima Mohamed, and Nigel Yee (Funds); Nancy Mehlman, William Smolinski and Meredith Jones (Tax); and Stephanie Biggs, Jack Harrison and Paula Caamano Sambade (Regulatory)."
Simpson Thacher & Bartlett,Alicia N. Washington Named Among The National Black Lawyers’ “Top 40 Under 40” in New York,"Litigation Counsel Alicia N. Washington was selected among The National Black Lawyers’ “Top 40 Under 40” for the state of New York.

This honor recognizes African American lawyers in each state with reputations for providing excellent legal representation in their respective practice areas.

The National Black Lawyers organization celebrates legal excellence and represents a strong national network of top African American attorneys.

To view the full list of “Top 40 Under 40” new members, please click here ."
Simpson Thacher & Bartlett,Simpson Thacher Represents Initial Purchasers in Add-On Senior Notes Offering by Darling Ingredients,"Simpson Thacher represented the initial purchasers, led by bookrunning manager BofA Securities, Inc., in connection with a Rule 144A/Regulation S offering of $250 million aggregate principal amount of additional 6% Senior Notes due 2030 (the “Additional Notes”) by Darling Ingredients Inc. (“Darling Ingredients”).

The Additional Notes were issued as additional notes under the indenture governing Darling Ingredients’ $750 million aggregate principal amount of 6% Senior First Lien Notes due 2030 that were issued on June 9, 2022.

Darling Ingredients is a global developer and producer of sustainable natural ingredients from edible and inedible bio-nutrients, creating a wide range of ingredients and specialty solutions for customers in the pharmaceutical, food, pet food, feed, technical, fuel, bioenergy and fertilizer industries.

The Simpson Thacher team included Art Robinson, Patrick Baron, Ben Carson and Natalie Sherburne (Capital Markets); Toby Chun and Noreen Lavan (Environmental); Larry Moss and Meredith Brenton (Executive Compensation and Benefits); Jonathan Cantor and Michael Slomovics (Tax); Alysha Sekhon and Kate Mirino (Intellectual Property); and Jennie Getsin (Blue Sky)."
Simpson Thacher & Bartlett,Mary Touchstone Speaks at the Fund Finance Association U.S. University 1.0,"Mary Touchstone, Partner and Head of the Firm’s Fund Finance Practice, participated in the Fund Finance Association (FFA) U.S. University 1.0 program held virtually on September 21 for approximately 300 participants.

Mary led a lecture titled “Private Equity Fund Structures,” which discussed how private equity fund structures impact the structuring of secured credit facilities.

For more information about FFA University, please click here ."
