title,url,date
EU: Impact of proposed European Health Data Space Regulation on use of health data for secondary research,https://www.sidley.com/-/media/publications/eu-the-impact-of-the-proposed-european-health-data-space-regulation-on-the-use-of-health-data-for-se.pdf?la=en&rev=8813ed978c0c480a91f4fe4040d417d9,2022-10-28
EPA Defeat Device Regs: An Awkward Fit For EVs,https://www.sidley.com/-/media/publications/law360--epa-defeat-device-regsvan-awkward-fit-for-evs.pdf?la=en&rev=0243769e4bdd48edb06bf18d197be26b,2022-10-26
Reexamining Biopharma Medical-Commercial Separation,https://www.sidley.com/en/insights/publications/2022/10/reexamining-biopharma-medicalcommercial-separation,2022-10-24
U.S. Treasury Department Seeks Public Comment On Potential Federal Cyber Insurance Program,https://www.sidley.com/en/insights/publications/2022/10/us-treasury-department-seeks-public-comment-on-potential-federal-cyber-insurance-program,2022-10-20
Chemical Compliance Challenges For U.S. Battery Makers,https://www.sidley.com/-/media/publications/law360--chemical-compliance-challenges-for-us-battery-makers.pdf?la=en&rev=e05bb7382013419c9422c8ceff98447a,2022-10-18
U.S.-EU Data Transfer Framework Signals Strengthened Collaboration,https://www.sidley.com/-/media/publications/law360--useu-data-transfer-framework-signals-strengthened-collaboration.pdf?la=en&rev=7cd81430054d49b5b1e5b5f57347642b,2022-10-14
Distinguishing Virtual Currencies From Virtual Assets: A Functional Approach,https://www.sidley.com/-/media/publications/wlt_teitelbaum.pdf?la=en&rev=2a4b770c2cc84648ad1745b0b28ed76e,2022-10-14
The Food Beverage and Cosmetics Law Review – Second Edition,https://www.sidley.com/-/media/publications/fbclr-ca-2022.pdf?la=en&rev=de2aa20073344a87b91e44f3590bacbd,2022-10-13
Manufacturing CGTs: Should I Use A CDMO?,https://www.sidley.com/en/insights/publications/2022/09/manufacturing-cgts-should-i-use-a-cdmo,2022-09-30
Advanced Reactors: Are Regulations on Pace with Demand?,https://safe2020.wpenginepowered.com/wp-content/uploads/2022/09/Aaron-Flyer-SAFE-ESFP-Article.pdf,2022-09-01
The Investment Treaty Arbitration Review - Multiparty Claims,https://www.sidley.com/-/media/publications/multiparty-claims.pdf?la=en&rev=812d2b22e5e04c1fb45f53219d882514,2022-09-01
Proposed Bill Promotes Health Equity Through Focus on Clinical Trial Diversity,https://www.sidley.com/-/media/publications/proposed-bill-promotes-health-equity-through-focus-on-clinical-trial-diversity--september-29-2022.pdf?la=en&rev=990a2d8079a74f6ba8a3383a6c3f4913,2022-09-29
And Now A Word From The Panel: 5 Key MDL Factors,https://www.sidley.com/-/media/publications/law360--and-now-a-word-from-the-panel-5-key-mdl-factors.pdf?la=en&rev=fb1f0be309ce474a93ecb90c6111f145,2022-09-28
"Preserving Arbitration Rights After Morgan v. Sundance, Inc.",https://www.sidley.com/-/media/publications/arbitration_morgan_09262022a.pdf?la=en&rev=12536dfc200c46e089d3a28e754169a0,2022-09-01
IRA-Driven Carbon Capture Needs Strategic Approach,https://www.sidley.com/-/media/publications/iradriven-carbon-capture-needs-strategic-approach.pdf?la=en&rev=e6cf15d57cbd4ff3bd7dd53b0fbec941,2022-09-21
Executive Order Directs CFIUS to Conduct Broad National Security Analysis,https://www.sidley.com/en/insights/publications/2022/09/executive-order-directs-cfius-to-conduct-broad-national-security-analysis,2022-09-20
SEC Bulletin on Conflicts of Interest for Broker-Dealers and Investment Advisers,https://www.sidley.com/-/media/publications/20220901secbulletinonconflictsofinterestforbrokerdealersandinvestmentadvisers.pdf?la=en&rev=f241f20ead25406486eb0727e3396079,2022-09-01
Getting the Deal Through – Rail Transport 2023,https://www.sidley.com/-/media/publications/2023-lexgtdt-rail-transport--bespoke.pdf?la=en&rev=9b1f1ed88cd544fca671a07b28195db4,2022-09-01
Getting the Deal Through – ESG and Impact Investing 2023,https://www.sidley.com/-/media/publications/2023-esg-and-impact-investing--usa.pdf?la=en&rev=a3962b7488a6469d91d065b4b4d3b7a7,2022-08-01
‘Cyclops Blink’ Shows Why the SEC’s Proposed Cybersecurity Disclosure Rule Could Undermine the Nation’s Cybersecurity,https://www.sidley.com/-/media/publications/lawfare-article--cyclops-blink-shows-why-the-secs-proposed-cybersecurity-disclosure-rule-could-under.pdf?la=en&rev=ab8ae8b0fdf54af69cf7d076f1122171,2022-08-30
Treatment of Medicare and Medicaid Provider Agreements in Bankruptcy — Recent Developments May Increase Bargaining Power for Distressed Healthcare Providers,https://www.sidley.com/-/media/publications/weekly_082622.pdf?la=en&rev=c2f65591312c4144900ac76e5ed7cac0,2022-08-26
Insurers Should Beware Risks From Digital Asset Losses,https://www.sidley.com/-/media/publications/law360--insurers-should-beware-risks-from-digital-asset-losses.pdf?la=en&rev=26eca3200d0d4efb93c3084a39fc8bda,2022-08-17
Expect More Data-Driven DOJ Scrutiny Of Nursing Home Care,https://www.sidley.com/-/media/publications/law360--expect-more-datadriven-doj-scrutiny-of-nursing-home-care.pdf?la=en&rev=8da41baea4e747eb8cbd5964a2b85f3c,2022-08-12
Fintech Faces New Compliance And Enforcement Challenges,https://www.sidley.com/-/media/publications/fintech-faces-new-compliance-and-enforcement-challenges.pdf?la=en&rev=de2aa3fbaa75426e9a8d643c5eacea58,2022-08-11
Best Practices For Auto Boards During Industry Revolution,https://www.sidley.com/-/media/publications/law360--best-practices-for-auto-boards-during-industry-revolution.pdf?la=en&rev=d7e7651917b54539b7e6b82a7be442a0,2022-08-09
DOJ's Fraud-On-The-FDA Liability Theory Is Problematic,https://www.sidley.com/-/media/publications/law360--dojs-fraudonthefda-liability-theory-is-problematic.pdf?la=en&rev=a38e9499c94d449f8ef65d91d04f339c,2022-08-02
Expect Scrutiny In Del. Bankruptcy-Alternative Proceedings,https://www.sidley.com/-/media/publications/law360--expect-scrutiny-in-del-bankruptcyalternative-proceedings.pdf?la=en&rev=60095f0a45344e59a552e70a4b6a44c9,2022-07-29
And Now A Word From The Panel: MDL Time?,https://www.sidley.com/-/media/publications/law360--and-now-a-word-from-the-panel--mdl-time.pdf?la=en&rev=8e58e6e9502a4bb3ab89424cdd7a29be,2022-07-27
Expect New Lifecycle Management Duties For Battery Industry,https://www.sidley.com/-/media/publications/law360--expect-new-lifecycle-management-duties-for-battery-industry.pdf?la=en&rev=089aeb0c272f43b18e53307a262836f9,2022-07-27
Ukraine War: Whether Western Sanctions on Russia Are Working Is Only Part of the Question,https://www.sidley.com/-/media/publications/tai-scmp-byline.pdf?la=en&rev=a4edcfe8c0ff4b15b32981502eb97aa3,2022-07-23
Commentary: The Russian Economy Has Not Collapsed Under the Weight of Sanctions – Are They Working?,https://www.sidley.com/-/media/publications/cna-commentary_russian-economy_taiheng-cheng--faraaz-amzar.pdf?la=en&rev=ee76c49d275045129474f68a16e83d69,2022-07-19
Getting the Deal Through – Hedge Funds 2022,https://www.sidley.com/-/media/publications/2022-hedge-funds-bespoke.pdf?la=en&rev=1dd0a4039fa143bd9fb0c50a36d2ce95,2022-07-13
Tips For Online Pesticide Industry Amid Growing EPA Scrutiny,https://www.sidley.com/-/media/publications/law360--tips-for-online-pesticide-industry-amid-growing-epa-scrutiny.pdf?la=en&rev=aa804e6cdbeb4dd2932620426fde8d57,2022-07-13
Artificial Intelligence Considerations for Femtech and Beyond,https://www.sidley.com/-/media/publications/artificial-intelligence-considerations-for-femtech-and-beyond-2.pdf?la=en&rev=5e12f207c9444d1698a76f1cb11a98ab,2022-07-01
EU a Step Closer to Adopt Expansive New Rules Covering Batteries for Medical Devices,https://www.sidley.com/-/media/publications/eu-a-step-closer-to-adopt-expansive-new-rules-covering-batteries-for-medical-devices-2.pdf?la=en&rev=8aa8a3b0ae4941699dfb6b57a5b5cab3,2022-07-01
How To Use Carbon Credits on the Pathway to Net Zero Emissions? Draft VCMI Claims Code,https://www.sidley.com/-/media/uploads/how-to-use-carbon-credits-on-the-pathway-to-net-zero-emissions.pdf?la=en&rev=406fb13469a845689d3104bee0da5832,2022-07-06
A Board’s Guide to Oversight of ESG,https://www.sidley.com/-/media/publications/a-boards-guide-to-oversight-of-esg.pdf?la=en&rev=5e43d4cac06149f2915dc126b9601042,2022-06-01
The Paris Rulebook and Its Implications for Carbon Credit Markets,https://www.sidley.com/-/media/publications/the-paris-rulebook-and-its-implications-for-carbon-credit-markets.pdf?la=en&rev=0b655911078046b8a8c15637a7332c15,2022-06-01
Senators Introduce Compromise Proposal Regarding Review of Outbound Investment,https://www.whitehouse.gov/wp-content/uploads/2022/02/02-2022-Critical-and-Emerging-Technologies-List-Update.pdf,2022-06-23
Suits Against Google Signal Increased 'Dark Patterns' Scrutiny,https://www.sidley.com/-/media/publications/suits-against-google-signal-increased-dark-patterns-scrutiny.pdf?la=en&rev=fc8b97a7e2d940888d65cc7f362cfee7,2022-06-15
The Case That Showed Me The Value Of E-Discovery Plans,https://www.sidley.com/-/media/publications/the-case-that-showed-me-the-value-of-ediscovery-plans.pdf?la=en&rev=3a4f351e5a884f5bb92c785b7161ccde,2022-06-15
de-SPAC Mergers Facing Increased Scrutiny,https://www.sidley.com/-/media/publications/despac-mergers-facing-increased-scrutiny.pdf?la=en&rev=f1113f141b1848808c42c12e8cad369a,2022-06-14
"Energy Markets Fuel New Legal Work, Attorney Growth in Sidley Austin’s Houston Office",https://www.sidley.com/en/insights/publications/2022/06/energy-markets-fuel-new-legal-work-attorney-growth-in-sidley-austins-houston-office,2022-06-03
DOJ's Cautious Return To Supplemental Enviro Projects,https://www.sidley.com/-/media/publications/dojs-cautious-return-to-supplemental-enviro-projects.pdf?la=en&rev=6a32ec4e098945d1bde90df68df86afe,2022-06-01
Governance Challenges 2022: Legal Considerations For Oversight of Climate-Related Risks,https://www.sidley.com/-/media/publications/legal-considerations-for-oversight-of-climaterelated-risks.pdf?la=en&rev=893ddd0965d64c0a9d5c5238a809dd00,2022-05-27
And Now A Word From The Panel: MDL Travel,https://www.sidley.com/-/media/publications/law360--and-now-a-word-from-the-panel-mdl-travel.pdf?la=en&rev=da6e549204814c458ba785b25d97ec7e,2022-05-25
Closing the Umbrella? Two Recent Second Circuit Decisions Address (and Reject) So‐Called Umbrella Liability Claims,https://www.sidley.com/-/media/publications/closing-the-umbrella-two-recent-second-circuit-decisions-address-and-reject-so-called-umbrella-liabi.pdf?la=en&rev=ec9c3ec008074561aa56fdf7af6b815c,2022-05-01
Nation-State-Sponsored Attacks: Not Your Grandfather’s Cyber Attacks,https://www.sidley.com/-/media/publications/nation-state-sponsored-attacks-not-your-grandfathers-cyber-attacks.pdf?la=en&rev=74efd660c60f4ef3a7666cb04b0bf675,2022-05-06
"A Wakeup Call – The New Swiss Data Protection Act Enters Into Force on September 1, 2023",https://www.sidley.com/-/media/publications/a-wakeup-call-the-new-swiss-data-protection-act-enters-into-force-on-september-1-2023.pdf?la=en&rev=9dc3b18b66f6493da7d58b3c9ab39270,2022-04-01
How Do You Build a Mass Torts Practice Where 90% of Partners are Women? For Sidley It's Been Decades in the Works,https://www.sidley.com/-/media/publications/how-do-you-build-a-mass-torts-practice-where-90-of-partners-are-women--for-sidley-its-been-decades.pdf?la=en&rev=1cda70f8885a45a0b63d4456cad6d960,2022-04-26
FDA: Draft Bill to Eliminate Preannouncements for Foreign Drug Inspections,https://www.finance.senate.gov/imo/media/doc/456402.pdf,2022-04-01
International Comparative Legal Guide: Drug & Medical Device Litigation 2022,https://www.sidley.com/-/media/publications/dmdl22_chapter-1_sidley.pdf?la=en&rev=1bceecc7c2af41ada2269bd6b6173b17,2022-04-21
DOJ Kickback Concerns Extend Beyond Federal Funds,https://www.sidley.com/-/media/publications/doj-kickback-concerns-extend-beyond-federal-funds.pdf?la=en&rev=459dc7d4d25b44f8b1bbff22e8759334,2022-04-13
Lawyer For Executed Matthew Reeves: ‘He was my responsibility and I loved him’,https://www.sidley.com/-/media/publications/lawyer-for-executed-matthew-reeves-he-was-my-responsibility-and-i-loved-him.pdf?la=en&rev=c8040e9354ff4aebb42e77ef4713719a,2022-04-11
Privacy by Design and Data Minimisation,https://www.sidley.com/-/media/publications/privacy-by-design-and-data-minimisation.pdf?la=en&rev=64325868af404d20818d620faf1a4dcb,2022-04-01
Airline Due Diligence for Investments in Unproven Technology,https://www.sidley.com/-/media/publications/airline-due-diligence-for-investments-in-unproven-technology.pdf?la=en&rev=f0e281b42fb445a295d9354739e04dee,2022-04-07
SEC's Climate Disclosure Proposal May Overburden Cos.,https://www.sidley.com/-/media/publications/law360--secs-climate-disclosure-proposal-may-overburden-cos.pdf?la=en&rev=3c0aa169829149258f56e2982581b3fe,2022-04-05
Chambers 2022 Global Practice Guides for Data Protection & Privacy and Cybersecurity,https://www.sidley.com/-/media/publications/introduction--cybersecurity-2022.pdf?la=en&rev=883bfbe4185942f2b60eb284f9193299,2022-03-01
And Now A Word From The Panel: Doing The MDL Math,https://www.sidley.com/-/media/publications/and-now-a-word-from-the-panel-doing-the-mdl-math.pdf?la=en&rev=a92f7c476fc14818acb4b0f4c04883f1,2022-03-30
Femtech 2022: International Women’s Day - Putting Women’s Health in the Spotlight,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1042631/dhsc-our-vision-for-the-women_s-health-strategy-for-england.pdf,2022-03-01
The NICE HST Manuals: A Model for the Swiss Federal Office of Public Health?,https://www.sidley.com/-/media/publications/the-nice-hst-manuals-a-model-for-the-swiss-federal-office.pdf?la=en&rev=417555da7a934dc5b6eb913f7cea5794,2022-03-01
The Opportunities and Risks of Carbon Credits on the Pathway to Net Zero,https://www.sidley.com/-/media/publications/the-opportunities-and-risks-of-carbon-credits-on-the-pathway-to-net-zero_4.pdf?la=en&rev=d7448c9e4f324b2cbb9645ef8a1785a2,2022-03-01
European Commission: Sweeping Rules for Corporate Sustainability Due Diligence,https://www.sidley.com/-/media/publications/european-commission-sweeping-rules-for-corporate-sustainability-due-diligence_3.pdf?la=en&rev=bb88c4653d2942f19a074d86da133036,2022-03-03
How To Minimize the Impact of Crises at Your University,https://www.sidley.com/-/media/publications/how-to-minimize-the-impact-of-crises-at-your-university.pdf?la=en&rev=9f6c742ab95942cd868e9cbe4006353a,2022-02-18
Open Up: U.S. Set to Pilot Cross-border SAR Sharing,https://www.sidley.com/-/media/publications/open-up-us-set-to-pilot-crossborder-sar-sharing.pdf?la=en&rev=be817f957b4244c0b24d2c71594001c2,2022-02-17
Why I'll Miss Arguing Before Justice Breyer,https://www.sidley.com/-/media/publications/why-ill-miss-arguing-before-justice-breyer.pdf?la=en&rev=cbddefda03284395b36e0bc2cd63a366,2022-02-17
Getting the Deal Through — Vertical Agreements 2022,https://www.sidley.com/-/media/publications/2022-vertical-agreements--european-union-3.pdf?la=en&rev=b22f3998915c466084ed56ef345be42d,2022-02-16
Trends in Hostile M&A,https://www.sidley.com/-/media/publications/trends-in-hostile-ma.pdf?la=en&rev=6a3c7fe6543d4b4888406c7bc53e19f0,2022-02-01
Building AI and Machine Learning Technologies: Data Licensing Tips and Traps,https://www.sidley.com/-/media/publications/building-ai-and-machine-learning-technologies-data-licensing-tips-and-traps.pdf?la=en&rev=19c1a75bf7cf4525a2033d7c8fb43bc3,2022-02-07
Time to Consider Intersectional Identities,https://www.sidley.com/-/media/publications/time-to-consider-intersectional-identities_netanya-clixby.pdf?la=en&rev=fbc4aa96066b4610ab9d9904c91ea5c9,2022-02-04
"Aviation Ready To Rise In 2022, But Expect Some Turbulence",https://www.sidley.com/-/media/publications/aviation-ready-to-rise-in-2022-but-expect-some-turbulence.pdf?la=en&rev=00dac968426a4cde88744bb5a6039ed6,2022-02-02
A New Era for Novel Therapies in Animal Health,https://www.ema.europa.eu/en/documents/work-programme/work-plan-cvmp-novel-therapies-technologies-working-party-ntwp-2021/2022_en.pdf,2022-01-01
US District Court Rebuffed DOJ’s Basis for Claiming FCPA Jurisdiction Over Foreign Nationals. But New Precedent Is Unlikely,https://www.sidley.com/-/media/publications/corporate-compliance-insights.pdf?la=en&rev=b0c3f5121bab49c3be6afb87b8fbe728,2022-01-27
And Now A Word From The Panel: 2021 MDLs In Review,https://www.sidley.com/-/media/publications/and-now-a-word-from-the-panel-2021-mdls-in-reviewjan-26.pdf?la=en&rev=632903bb91c648759ca27a4eb76ed884,2022-01-26
Get the Inside Scoop on the DoD’s Unclassified CFIUS Procedures Doc.,https://www.sidley.com/-/media/publications/get-the-inside-scoop-on-the-dods-unclassified-cfius-procedures-doc.pdf?la=en&rev=b7ed2178cdc14758b82cea8dd99a3696,2022-01-16
AB 1200: New PFAS Law and Its Imminent Impact on the Food Industry,https://www.sidley.com/-/media/publications/ab-1200-new-pfas-law-and-its-imminent-impact-on-the-food-industry.pdf?la=en&rev=a83ef1e5c322435a96dd2a021e003396,2022-01-05
