Firm,Publication Title,Chunk Text
CMS,EU creates regulatory framework for crypto-asset service providers,"The EU regulation on markets in crypto-assets ( MiCAR ) sets down a harmonised regulatory framework for service providers, known as crypto-asset service providers ( CASP s), carrying out activities in relation to crypto-assets falling within the regulation's scope.

Under MiCAR, CASPs are subject to authorisation requirements and supervision by relevant national authorities.

Furthermore, CASPs are bound by prudential and organisational requirements along with the obligation to abide by rules of conduct in the provision of their services.

This regulatory framework ensures not only the protection of customers but also a level playing field among service providers.

The following article briefly summarises these requirements.

Authorisation requirements The long-awaited crypto licensing obligation MiCAR introduces a harmonised and uniform licensing process for CASPs, facilitating the pursuit of crypto business on a EU level and putting an end to disparities between national regimes.

More specifically, the following service providers will be subject to authorisation requirements: Custody services providers , which safekeep or control the client’s crypto-assets or the means of access to them (e.g. private keys).

Trading platforms operators , which manage a multilateral system that facilitates the bringing together of buying and selling interests for crypto-assets.

Exchange services providers , which conclude purchase/sale contracts concerning crypto-assets against funds or other crypto-assets by using proprietary capital.

Broker-dealers, which conclude agreements to buy/sell or subscribe crypto-assets on behalf of clients.

Broker-dealers can also receive an order from the client to buy/sell or subscribe crypto-assets and transmit this order to a third party for execution.

Placers, which market crypto-assets for purchase, on behalf of or for the account of the offeror or of a party related to the offeror.

Transfer providers, which transfer, on behalf of a client, crypto-assets from one distributed ledger address or account to another.

Advisors, which provide personalised recommendations to a client for transactions relating to crypto-assets, or the use of crypto-asset services.

Portfolio managers , which manage portfolios in accordance with mandates given by clients on a discretionary basis where such portfolios include crypto-assets.

The process for obtaining an authorisation is detailed under MiCAR, including the checklist of information and attachments to be provided.

As part of the application process, information relating to the legal form of the entity, a description of the internal governance framework, programme of operations, identity of shareholders, etc. will need to be communicated to the relevant competent authority.

Upon receiving a complete application file, the relevant competent authority has a period of assessment during which it will examine the request, prior to granting (or refusing) the authorisation.

Authorisation upon notification for (already) authorised entities The European legislator foresees a simplified authorisation procedure for certain regulated entities, including investment firms, credit institutions and e-money institutions, wishing to add crypto-asset services to their existing services portfolio.

Regulated entities will be able to extend their authorisation onto MiCAR services upon a notification to be submitted to the local regulator at least 40 working days before the intended start of the provision of crypto-asset services.

Reverse solicitation MiCAR explicitly recognises the concept of reverse solicitation in relation to crypto-asset services, similarly to the equivalent provision under Directive 2014/65/EC of 15 May 2014 on markets in financial instruments ( MiFID II )."
CMS,EU creates regulatory framework for crypto-asset service providers,"More specifically, if a client based in the EU initiates at its own exclusive initiative the provision of a crypto-asset service or activity by a third‐country firm, the authorisation requirement under MiCAR will not apply to the provision of that crypto-asset service or activity, including a relationship specifically relating to the provision of that crypto-asset service or activity.

A client’s own exclusive initiative does not, however, allow the marketing of new types of crypto-assets or crypto-asset services to that client.

Passport

Once a CASP has obtained authorisation to provide crypto-asset services in a member state, it may passport such authorisation in another EU member state.

It will thus be authorised to provide its services throughout the EU, either through the right of establishment (branch) or the freedom to provide services (i.e. cross-border provision of services).

Bearing in mind that many CASPs operate digitally, by way of platforms and service clients established throughout the EU, being able to rely on the EU passport is a definite advantage introduced by MiCAR. Obligations for CASPs Once authorised, CASPs are subject to prudential and organisational requirements as well as rules of conduct, similar to the requirements applicable to investment firms under MiFID II.

Prudential and organisational requirements Similar to other types of entities in the financial sector, CASPs will be bound by prudential and organisational requirements.

These requirements are both general (i.e. applying to all types of CASPs) and specific, depending on the service provided.

In relation to the general requirements, CASPs are required to have prudential safeguards equal to an amount of at least the higher of either (i) the amount permanent minimum capital requirements, depending on the type of the crypto-asset services provided; or (ii) one quarter of the fixed overheads of the preceding year, reviewed annually.

These safeguards may take the form of either the CASP's own funds or an insurance policy.

Furthermore, CASPs must have adequate governance arrangements with effective policies and procedures (e.g. business continuity, complaint handling, management of conflicts of interest, outsourcing) and employees, which have the knowledge, skills and expertise necessary to carry out their tasks.

CASPs must ensure the continuity and regularity in the performance of their services.

CASPs are also bound by record-keeping obligations.

In relation to specific requirements, for example, CASPs that hold crypto-assets belonging to clients or the means to access such crypt-assets are required to make adequate arrangements to safeguard the ownership rights of clients and to prevent the use of clients’ crypto-asses for their own account.

Rules of conduct CASPs are required to act honestly, fairly and professionally in accordance with the best interests of their clients and prospective clients.

Information provided must be fair, clear and not misleading and marketing communications must be identified as such.

Warnings regarding risks associated with transactions in crypto-assets must be communicated.

Certain information must be publicly available (e.g. policies on pricing, costs and fees).

Conclusion There is already a strong interest in the market for the regulatory regime available to CASPs under MiCAR.

While waiting for the application of the regulation's provisions, relevant players can adapt their business models to the new requirements set out under MiCAR.

We would expect that this new regulatory framework (alongside the DLT pilot regime and other relevant texts) marks a new era for crypto-asset service providers.

For more information and legal support, contact your usual CMS professional or CMS experts who worked on this article: Aurelia Viémont , Ricardo Plasencia , Raquel Garcia Lobato, Lucía Escauriaza Medina, Tihana Balagović , Katarzyna Biszczanik , Sarah Hantscher or send an email to crypto@cmslegal.com ."
CMS,EU creates regulatory framework for crypto-asset service providers,"For other articles in the series “Legal experts on Markets in Crypto-Assets (MiCA) regulation”, click here: Legal experts on Markets in Crypto-Assets (MiCA) regulation (cms.law) For more information on crypto regulation before the introduction of MiCA, visit CMS Expert Guide to European Crypto Regulation ."
CMS,General purpose AI models and measures in support of innovation,"General purpose AI models (Chapter V  V, Art. 51-56) The AI Act is founded on a risk based approach.

This regulation, intended to be durable, initially wasn’t associated to the characteristics of any particular model or system, but to the risk associated with its intended use.

This was the approach when the proposal of the AI Act was drafted and adopted by the European Commission on 22 April, 2021, when the proposal was discussed at the  Council of the European Union on 6 December, 2022.

However, after the great global and historical success of generative AI tools in the months following the Commission’s proposal, the idea of regulating AI focusing only on its intended use seemed then insufficient.

Then, in the 14 June 2023 draft, the concept of “foundation models” (much broader than generative AI) was introduced with associated regulation.

During the negotiations in December 2023, some additional proposals were introduced regarding “very capable foundation models” and “general purpose AI systems built on foundation models and used at scale”.

In the final version of the AI Act, there is no reference to “foundation models”, and instead the concept of “general purpose AI models and systems” was adopted.

General Purpose AI models (Arts. 51 to 56 ) are distinguished from general purpose AI systems (Arts. 25 and 75).

The General Purpose AI systems are based on General Purpose AI models: “when a general purpose AI model is integrated into or forms part of an AI system, this system should be considered a general purpose AI system” if it has the capability to serve a variety of purposes (Recital 100).

And, of course, General Purpose AI models are the result of the operation of AI systems that created them.

“General purpose AI model” is defined in Article 3 (63) as “an AI model (…) that displays significant generality and is capable to competently perform a wide range of distinct tasks regardless of the way the model is placed on the market and that can be integrated into a variety of downstream systems or applications”.

The definition lacks quality (a model is “general purpose” if it “displays generality” 1 Recital 98 contributes to clarify the concept saying that “generality” means the use of at least a billion of parameters, when the training of the model uses “a large amount of data using self-supervision at scale”. ) and has a remarkable capacity for expansion.

Large generative AI models are an example of General Purpose AI models (Recital 99).

The obligations imposed to providers of General Purpose AI models are limited, provided that they don’t have systemic risk.

Such obligations include (Art. 53 (I) (a)  (i) to draw up and keep up-to-date technical documentation (as described in Annex XI) available to the national competent authorities, as well as to providers of AI systems who intend to integrate the General Purpose AI system in their AI systems, and (ii) to take some measures in order to respect EU copyright legislation, namely to put in place a policy to identify reservations of rights and to make publicly available a sufficiently detailed summary about the content used.

Furthermore, they should have an authorised representative in the EU (Art. 54).

The most important obligations are imposed in Article 55 to providers of General Purpose AI models with systemic risk.

The definition of AI models with systemic risk is established in Article 55 in too broad and unsatisfactory terms: “high impact capabilities”.

Fortunately, there is a presumption in Article 55.2 that helps: “ when the cumulative amount of compute used for its training measured in floating point operations (FLOPs) is greater than 10^25 ”."
CMS,General purpose AI models and measures in support of innovation,"Fortunately, there is a presumption in Article 55.2 that helps: “ when the cumulative amount of compute used for its training measured in floating point operations (FLOPs) is greater than 10^25 ”.

The main additional obligations imposed to General Purpose AI models with systemic risks are (i) to perform model evaluation (including adversarial testing), (ii) to assess and mitigate systemic risks at EU level, (iii), to document and report serious incidents and corrective measures, and (iv) to ensure an adequate level of cybersecurity.

Finally, an “AI system” is “an AI system which is based on a General Purpose AI model, that has the capacity to serve a variety of purposes” (Art. 3 (66)).

If General Purpose AI systems can be used directly by deployers for at least one purpose that is classified as high-risk (Art. 75), an evaluation of compliance will need to be done."
CMS,On your radar | Issue 17,"This edition of On yo ur radar highlights important employment law developments expected in 2022 At the time of writing Omicron continues to cause chaos, but away from Covid-19, Chile discuss changes to their novel system of compulsory profit sharing by companies to consider alternative approaches.

Many European countries discuss the introduction of national laws to implement the EU Whistleblowing Directive .

While aimed at providing a common framework of protection, companies will need to understand the detail across locations relevant to them.

For example, as a result of Brexit the UK has not – so far – made changes to their existing system for protecting whistleblowers, and in Germany it has been announced that the new national law implementing the Directive will extend to areas of law outside the scope of the Directive.

Workplace vaccination remains a theme, with Peru refusing to allow employees to enter a workplace of more than ten employees unless they are fully vaccinated.

Many other countries are adopting a “3G” approach allowing entry to a workplace depending on proof of vaccination, recovery or testing negative for Covid-19.

A sectoral approach has been chosen by the UK , Belgium and Germany who are among the many countries mandating vaccination for health care workers.

The pandemic response continues to evolve, and other countries report that their governments are still weighing up how to deal with the unvaccinated in the workplace.

And finally, the Netherlands explain that from 1 January 2022 employers can provide a tax free allowance of EUR 2 a day for home workers to cover energy and coffee costs.

This may seem like a small issue of itself, but is a timely reminder for employers who are moving to longer term hybrid or otherwise ‘dispersed’ working models to be sure and take into account local tax, employment and health and safety laws.

It can be surprising how many variations there are, and we are seeing interesting points come up from the projects we are working on.

Best regards, The CMS Employment Team"
CMS,EU: First directive to combat greenwashing adopted and published in Official...,"On 6 March 2024, the EU published the first directive to combat greenwashing, which was adopted by the EU legislation institutions in February 2024, namely the “Directive amending Directives 2005/29/EC and 2011/83/EU as regards empowering consumers for the green transition through better protection against unfair practices and better information ("" Empowering Consumers Directive "").

The published Empowering Consumers Directive is available here .

The Empowering Consumer Directive provides for adaptations to Directive 2005/29/EC concerning unfair business-to-consumer commercial practices in the internal market (""Unfair Commercial Practices Directive"") on the one hand, and Directive 2011/83/EU on consumer rights .

(""Consumer Rights Directive"").

Among other things, the adaptions cover significantly stricter regulations for the admissibility of environmental claims in advertising.

For example, there will be new specific per se bans on the use of sustainability labels, (generic) environmental claims and claims based on greenhouse gas emissions offsetting.

In addition, concrete requirements for the use of environmental claims related to future environmental performance will be established for the first time.

For providers of sustainability labels , the definition of ""certification scheme"" contained in the directive is also of particular importance, as they must ensure compliance with the requirements until the new regulations come into force in order to be able to continue to offer their sustainability labels on the European market.

The use of self-created sustainability labels will no longer be permitted in future.

The amendments to the Consumer Rights Directive also provide for increased information requirements for consumers regarding legal guarantees of conformity and commercial guarantees of durability of more than two years for goods (including goods with digital elements) as well as digital content and digital services.

New information requirements are also included on the reparability of goods.

These requirements are complemented by further new per se prohibitions in the Unfair Commercial Practices Directive, such as on specific unfair commercial practices in connection with claims regarding software updates, goods containing a feature introduced to limit its durability as well as durability and repairability.

The new directive has to be implemented into national law by the Member States until 27 March 2026 and will become binding on 27 September 2026."
CMS,Boom & Gloom? CMS European M&A Outlook 2023,"The report offers a comprehensive assessment of dealmaking sentiment in Europe’s M&A market and reflects the opinions of 330 corporates and PE firms based in Europe, the Americas and APAC about their expectations for the year ahead.

This year, against a challenging backdrop, deal makers are remarkably bullish.

Despite economic headwinds, repercussions of the war in Ukraine, vendor/acquiror valuation gaps and a challenging financing environment, most respondents expect European M&A activity to increase over the next year and the majority have deals on the horizon.

Key findings of the report include: M&A expectation are running high: 73% of deal makers expect the level of European M&A activity to increase over the next 12 months, compared to just 53% last year.

Almost all are currently considering M&A.

Undervalued targets and distressed sales to drive activity: the biggest buy-side driver is expected to be the availability of undervalued deal targets, whilst on the sell-side it is expected to be distressed situations.

Cost of financing will increase: 87% of deal makers expect financing to be tighter compared with 2021 – this includes 45% who expect it to be much harder.

ESG rises up the M&A agenda: 90% of respondents expect ESG scrutiny in their dealmaking to increase over the next three years, compared to 72% in 2021’s survey."
CMS,The Mobile Century 2022,"CMS is delighted to support The Mobile Century , a publication written by women in the digital space, published by the Global Telecom Women’s Network (GTWN).

The GTWN 30 th Anniversary Publication is a special edition.

The theme “ Reflections ” brings together the perspectives of the older generation of women who have lived experience of the evolution of ICT over the past three decades and beyond, with women of the younger generation, while looking ahead to what work remains to be done.

This seminal work includes essays by global experts in: Tech evolution from the early days of the internet and the mobile phone to today; Tech ESG and how digital technology can drive sustainability into the future; Tech safety, protecting yourself and others online; Tech equity , bridging the digital divide; and Future tech , with a focus on the impact of artificial intelligence.

You can either browse the publication online or fill in your details below to download the full publication."
CMS,UK ad regulator publishes research on consumer understanding of green claims...,"A new report by the UK advertising regulator, the ASA, on environmental claims in food advertising, highlights the importance of being specific, and of thinking through the implications of claims.

While broad environmental statements are readily accepted, consumers increasingly want specifics and verifiable details to back them up.

Additionally, terminology and visuals can create unintended associations – for example, the word ""natural"" or pictures of fresh produce could suggest eco-friendly practices without explicit claims being made.

Interestingly, health and nutrition considerations are largely prioritised over environmental concerns as the primary drivers of food choices, with green claims resonating more for their perceived health benefits than their environmental impact.

This challenges the usual assumption that environmental factors are a top priority for consumers.

The ASA is taking action to address issues of vague and unsubstantiated environmental claims with stricter enforcement and new guidance materials, emphasising clear messaging for effective and compliant food advertising."
CMS,Handling the new EU sanctions against Russia,"Since 2014, the EU has progressively imposed sanctions on Russia in response to the war in Ukraine.

Following the Russian invasion into Ukraine in February 2022 and the ongoing military aggression, more comprehensive and robust sanctions have been imposed by the EU in eleven sanctions packages against Russia on 23 February, 25 February, 28 February/2 March, 15 March, 8 April, 3 June,21 July, 6 October, 16 December 2022, 25 February and 23 June 2023.

The measures include: individual sanctions (asset freezes, prohibition to provide funds or economic resources); economic sanctions (restrictions on exports, imports, transit and the provision of services); price cap on Russian oil; media sanctions; anti-circumvention measures.

The basic legal acts are Council Regulation (EU)

No 269/2014 (regarding individual sanctions) and Council Regulation (EU)

No 833/2014 (all other sanctions), as amended by each sanctions package.

In addition, the EU has stopped treating Russia as a Most-Favoured-Nation within the WTO framework as of 15 March 2022.

For the time being the EU decided not to increase import tariffs, but this could change in the future.

Individual Sanctions (Asset freeze and prohibition to provide funds or eco-nomic resources)

The EU has by now designated almost 1,800 individuals and legal entities, including: Approx.

1,550 individuals, including top political representatives such as Vladimir Putin and Sergey Lavrov, members of the Russian State Duma, the Russian National Security Council and the Russian military, propagandists, political parties, media holdings as well as wealthy individuals and businesspeople (among them “oligarchs”) and their relatives and individuals considered to be responsible for atrocities committed in Bucha and Mariupol, missile strikes against civilians and critical infrastructure, kidnappings and subsequent illegal adoptions of Ukrainian children, recruitment of Syrian mercenaries to fight in Ukraine, members of the proxy governments of the illegally annexed Ukraine regions, facilitation of circumvention or for operating in the Russian IT-sector with a license administered by the Federal Security Service of the Russian Federation (FSB), as well as Approx.

250 legal entities including 15 banks – Alfa Bank, Bank Rossiya, CMR Bank, Credit Bank of Moscow, Far Eastern Bank, MRB Bank Novikombank, Otkritie FC Bank, Promsvyazbank, Rosbank, Sberbank, Sovcombank, Tinkoff Bank, VEB/Vnesheconombank and VTB Bank.

The designated individuals are subject to: Travel ban preventing them from entering or transiting through the EU Asset freeze Prohibition on providing funds or economic resources.

The designated legal entities are subject to: Asset freeze Prohibition on providing funds or economic resources.

The European Commission takes the view that the asset freeze and the prohibition on providing funds or economic resources apply not only to the individuals and legal entities actually designated, but also to all entities owned or controlled by such designated persons, unless it can be demonstrated that the respective economic resources or funds are outside the control of the designated person, and/or that the funds or economic resources provided would in fact not reach or benefit the designated person.

In practice, this essentially means that EU companies may no longer deal with designated individuals or entities and the entities owned or controlled by them."
CMS,Handling the new EU sanctions against Russia,"In practice, this essentially means that EU companies may no longer deal with designated individuals or entities and the entities owned or controlled by them.

Economic Sanctions The EU has imposed various types of economic sanctions, such as: Restrictions on the export of goods and technologies Restrictions on imports of certain goods Restrictions on providing financing or financial assistance or otherwise on access to the EU capital markets SWIFT ban on certain Russian banks Prohibitions on providing rating or certain consultancy and advisory services (advertising, architecture, auditing, bookkeeping, engineering, IT, legal, management, marketing, PR, tax) Prohibitions on transactions with the Russian Central Bank Prohibitions on public financing or investment in Russia Prohibitions on investment/contribution to projects co-financed by the Russian Direct Investment Fund Prohibition on providing certain services in the transport and logistics sectors (e.g. ban on road transport in the EU for Russian trucks, trailers and semi trailers, restriction or access to EU airspace and EU ports)

Prohibitions on the provision of banknotes denominated in any official currency of EU Member States to Russia Prohibitions on new investments in the Russian energy sector and Russian quarrying and mining sectors.

These sanctions apply to various industry sectors, as described in more detail below.

General restrictions on trade in goods and technologies The EU imposed restrictive measures regarding export and imports of various goods and technologies.

Typically, these restrictive measures include prohibitions on providing technical assistance, brokering services or other services or providing financing and financial assistance selling, licensing, transferring referring IP rights and trade secrets in relation to these goods and technologies.

Areas such as food, agriculture, health and pharmaceuticals remain mostly excluded from the sanctions.

Additional restrictions exist for individual sectors such as energy, quarrying or mining, transport or financial services (see below in the sector segments): Export restrictions: Prohibition to sell, supply, transfer or export to Russia, or for use in Russia: dual-use goods and technology (as listed in Annex I Dual-Use Regulation); firearms and ammunitions (as listed in Annex I Reg. 258/2012 and in Annex XXXV Reg. 833/2014) specific goods and technologies for oil exploration (as listed in Annex II Reg. 833/2014) or suited for oil refining and liquefaction (as listed in Annex X Reg. 833/2014) high-tech goods and technology which might contribute to the technological enhancement of Russia’s defence and security sector (as listed in Annex VII Reg. 833/2014) industrial goods and technology of a great variety which could contribute to the enhancement of Russian’s industrial capacities (as listed in Annex XXIII Reg. 833/2014) luxury goods with values from EUR 300 (as listed in Annex XVIII Reg. 833/2014).

Import restrictions: Prohibition to purchase, import, or transfer (partially: transport) certain goods and technologies into the EU if they originate in Russia or are exported from Russia: iron and steel products (as listed in Annex XVII Reg. 833/2014) goods of various types including cements, rubber products, wood, spirits, liquor, high-end seafood, petroleum products, bitumen, asphalt, synthetic rubber etc. which generate significant revenues for Russia (as listed in Annex XXI Reg. 833/2014) gold and jewellery products (as listed in Annex XXVI and XXVII Reg. 833/2014)."
CMS,Handling the new EU sanctions against Russia,"Transit restrictions: Prohibition to transit certain goods and technologies through the territory of Russia regardless of the final destination to mitigate circumvention risks firearms and ammunitions (as listed in Annex I Reg. 258/2012 and in Annex XXXV Reg. 833/2014) dual-use goods and technology (as listed in Annex I Dual-Use Regulation) high-tech goods and technology which might contribute to the technological enhancement of Russia’s defence and security sector (as listed in Annex VII Reg. 833/2014)

The EU further imposed a general transaction prohibition with listed entities (in Annex XIX Reg. 833/2014) which prohibits entering into any transaction with these entities, entities owned more than 50% by listed entities or acting on their behalf or at their direction.

The EU imposed a general prohibition of Russian nationals and entities in procurement contracts in the EU.

For some prohibitions winding-down periods are foreseen.

Also, for some restrictions, exemptions or authorisations are available, mostly depending on the intended use (e.g. medical or humanitarian purposes).

Energy Sector and Mining or Quarrying Sectors In the energy sector as well as the mining or quarrying sectors the EU imposed restrictive measures regarding export, import and investments.

Prohibition to sell, supply, transfer or export to Russia, or for use in Russia, goods and technologies in the oil exploration, oil refining sector and gas liquefaction sectors (as listed in Annex II Reg. 833/2014), including prohibition to provide technical assistance, brokering services or other services or financing and financial assistance or selling, licensing, transferring referring related IP rights and trade secrets.

Prohibition to purchase, import or transfer crude oil or petroleum products (as listed in Annex XXV Reg. 833/2014) originating in or exported from Russia, subject to certain exceptions.

Prohibition to newly invest in the Russian energy sector and to provide investment services directly related thereto Price cap on Russian oil , inter alia for crude oil at $ 60 per barrel Prohibition to newly invest in the Russian mining or quarrying sectors and to provide investment services directly related thereto Prohibition to provide gas storage capacity to Russian persons in the EU Financial services/business services In the financial services/business service sectors, the EU imposed restrictive measures regarding the provision of financial services and access to EU capital markets, as well as bans on providing SWIFT services to certain banks and restrictions on providing rating services and certain professional services.

Prohibition to purchase , sell or deal with securities issued by certain Russian banks, the Russian Central banks and certain entities (as listed in Annexes III, V, VI, XII, XIII Reg. 833/2014), or to provide investment services for or assistance in the issuance of these securities.

Prohibition to make or be part of any arrangement to make new loans to certain Russian banks, the Russian Central banks and certain entities (as listed in Annexes III, V, VI, XII, XIII Reg. 833/2014).

Prohibition to provide public financing or financial assistance for trade with, or investment in, Russia.

Prohibition to invest, participate or otherwise contribute to projects co-financed by the Russian Direct Investment Fund .

Prohibition to sell , supply, transfer or export banknotes denominated in any official currency of a Member State to Russia or for use in Russia.

Prohibition to sell transferable securities or UCITS providing exposure to such securities to Russian persons Prohibition to accept deposits from Russian persons /persons residing in Russia, if total value of deposits exceeds EUR 100,000.

Prohibition to provide crypto-asset wallet, account or custody services to Russian nationals or natural persons residing in Russia or any legal person, entity or body established in Russia."
CMS,Handling the new EU sanctions against Russia,"Prohibition to provide crypto-asset wallet, account or custody services to Russian nationals or natural persons residing in Russia or any legal person, entity or body established in Russia.

Prohibition to provide rating services to any Russian national or natural person residing in Russia or any legal person, entity or body established in Russia.

Prohibition to provide professional services to the Russian government, as well as to legal persons, entities or bodies established in Russia, in particular certain consultancy services such as accounting, auditing (including statutory audit), bookkeeping and tax consulting services, business and management consulting, and public relations services; architectural and engineering services, non-contentious legal advisory services and IT consultancy services; market research and public opinion polling services, technical testing and analysis services and advertising services.

Prohibition to act as, or arrange for another person to act as, a trustee , nominee shareholder, director, secretary or a similar position, for a trust or similar legal arrangement, where the trustor or beneficiary is Russian.

Prohibition to hold any posts in the governing bodies of any legal person, entity or body referred to in Annex XIX Reg. 833/2014, of entities owned more than 50% by such entities or of entities acting on their behalf or at their direction.

SWIFT ban for the following banks: Bank Rossiya Credit Bank of Moscow Novikombank Otkritie FC Bank Promsvyazbank Rosselkhozbank JSC SberBank Sovcombamk VEB/Vnesheconombank VTB Bank.

Russian nationals or persons residing in Russia, with the exception of nationals of EU, EEA and Switzerland, are prohibited from holding any posts in the governing bodies of the owners or operators of certain critical EU infrastructures as of 27 March 2023.

Transport Sector/Aviation/Maritime In the transport sector the EU imposed restrictive measures regarding export, provision of insurance services, access to airspace/ports and provision of services.

Prohibition to sell, supply, transfer or export to Russia, or for use in Russia, goods and technologies suited for use in aviation or airspace and of jet fuel and additives (as listed in Annexes XI and XX Reg. 833/2014), including prohibitions to transit these through the territory of Russia provide technical assistance, brokering services or other services or financing and financial assistance.

Prohibition to sell, supply, transfer or export to Russia, or for use in Russia, maritime navigation goods and technology (as listed in Annex XVI Reg. 833/2014), including prohibition to provide technical assistance, brokering services or other services or financing and financial assistance.

Prohibition to provide insurance or reinsurance services in relation to Russian aircraft or spacecraft or parts thereof.

Closure of EU airspace to all Russian-owned and Russian-registered aircraft.

Closure of EU ports to Russian vessels.

Prohibition to provide access to EU ports and locks to any vessel irrespective of their flag suspected for performing ship-to-ship transfers suspectedly in breach of import restrictions in the oil sector, for not notifying the authorities of ship-to-ship transfers timely or for manipulating the navigation tracking system Prohibition on Russian road transport operators to transport goods by road and full ban of Russian (semi-) trailers within the EU Pre-flight notification obligation for non-scheduled flights between Russia and the Union (direct or via a third country).

Media Sanctions The EU suspended the broadcasting activities in the EU of multiple Russian media outlets – including Sputnik, Russia Today, Rossiya RTR / RTR Planeta, Rossiya 24 / Russia 24, Rossiya 1, TV Centre International, NTV/NTV Mir, REN TV and Pervyi Kanal – via cable, satellite, IPTV, platforms, websites and apps.

All relevant licences, authorisations and distribution arrangements are suspended."
CMS,Handling the new EU sanctions against Russia,"All relevant licences, authorisations and distribution arrangements are suspended.

The advertising of products or services on sanctioned outlets has also been prohibited.

Anti-circumvention measures A novel circumvention tool allows the EU to restrict the sale, supply, transfer or export of goods and technology whose export to Russia is already prohibited – mostly battlefield products and technologies – to third countries that are expected to be used for circumvention.

The respective goods and technologies will be listed in Annex XXXIII Reg. 833/2014 according to CN codes and indicate the affected third country separately for each good.

For the time being Annex XXXIII Reg.

833/2014 remains empty and the EU has vowed to use this new tool only as a measure of last resort.

Decisions to include a country in that Annex require a unanimous decision by the Council, so it remains to be seen how quickly countries will be added to the Annex.

Restriction of trade with the regions of Crimea, Sevastopol, Donetsk, Luhansk and Zaporizhzhia The EU also has imposed restrictions on dealing with the non-government controlled areas of Crimea, Sevastopol, Donetsk, Luhansk, Kherson and Zaporizhzhia by Council Regulation (EU) 2022/263.

The restrictions are much like the restrictions the EU has imposed on Crimea and Sevastopol since 2014 in Council Regulation (EU)

No 692/2014: The EU has imposed a general import ban on any goods originating in the regions of Crimea, Sevastopol, Donetsk and Luhansk.

Financing or financial support, insurance or reinsurance relating to the import of such goods is equally prohibited.

The EU has imposed an export ban of certain listed goods from the transport, telecommunications and energy sectors, or the prospecting, exploration and production of oil, gas and mineral resources in the regions of Crimea, Sevastopol, Donetsk and Luhansk.

Technical assistance, brokering or financing or financial assistance regarding these goods are equally prohibited.

The EU has imposed certain investment prohibitions , e.g. regarding the acquisition of real estate, (shares of) companies or regarding the creation of joint ventures in the regions of Crimea, Sevastopol, Donetsk and Luhansk.

The EU has imposed a prohibition to provide services directly related to tourism activities in the regions of Crimea, Sevastopol, Donetsk and Luhansk.

Exemptions are available under certain circumstances.

Restrictions on trade with Belarus In response to the involvement of Belarus in the Russian invasion into Ukraine the EU has also substantially widened the economic sanctions imposed on Belarus by Council Regulation (EC)

No 765/2006.

The sanctions include: individual sanctions against 195 individuals and 35 entities ( asset freeze , prohibition to provide funds or economic resources , travel ban ) economic sanctions ( restrictions on exports and imports and the provision of services ) a SWIFT ban for five Belarusian banks a prohibition on transactions with the Central Bank of Belarus limits on the financial inflows from Belarus to the EU a prohibition on the provision of euro-denominated banknotes to Belarus."
CMS,Turning the Corner? CMS European M&A Outlook 2024,"The report offers a comprehensive assessment of dealmaking sentiment in Europe’s M&A market and reflects the opinions of 330 corporates and PE firms based in Europe, the Americas and APAC about their expectations for the year ahead.

M&A activity in Europe this year has been entangled in higher inflation, rising interest rates and an uncertain economic outlook.

Against this backdrop, projections for M&A over the coming 12 months are undoubtedly mixed. 

Yet the vast majority of respondents to our survey anticipate engaging in M&A over the coming period, suggesting a healthy volume of activity in the near term.

And, as valuations appear to have stabilised over the course of 2023, the stage looks set for a meeting of minds between buyers and sellers over the medium term – at which point M&A may well start truly turning a corner.

Key findings of the report include: M&A expectations have moderated and diverged: dealmakers are showing greater hesitance overall about the prospects for European M&A than at this point last year, but views are undeniably mixed and a divergence has emerged between PE dealmakers and their corporate counterparts.

Macro backdrop weighs on dealmakers: respondents cite inflationary pressures and underlying economic weakness as key challenges to financing acquisitions over the next 12 months.

ESG scrutiny will create new deal opportunities: whilst respondents expect ESG scrutiny in M&A deals to increase, they believe ESG regulation will ultimately boost dealmaking in Europe.

Undervalued targets and turnaround opportunities: dealmakers cite these amongst the primary catalysts driving M&A activity in Europe for the coming year.

Digitalisation and the energy transition will drive activity: dealmakers predict the TMT and Energy sectors will experience the most significant surge in dealmaking across Europe.

Regional prospects have changed: expectations for M&A across the different regions of Europe have shifted considerably from last year."
